rule,q,iy,ix,dx,dy,count_comb_score,residual_comb_score
even-odd,8,2,4,0.5625,0.3125,2.037288710067983,0.8919563419488715
even-odd,8,2,5,0.6875,0.3125,2.034342760619043,0.8292592903229474
even-odd,8,2,6,0.8125,0.3125,2.034832964229735,0.9192894284854698
even-odd,8,2,7,0.9375,0.3125,2.0423436992698165,1.0370729204180047
even-odd,8,3,0,0.0625,0.4375,2.0455704837793762,0.8718696040377022
even-odd,8,3,1,0.1875,0.4375,2.0362006790093594,0.849633217379397
even-odd,8,3,2,0.3125,0.4375,2.0449416342175053,0.8293318025078605
even-odd,8,3,3,0.4375,0.4375,2.04150695475609,0.8120232211687907
even-odd,8,3,4,0.5625,0.4375,2.0363469140350565,0.8065538292470357
even-odd,8,3,5,0.6875,0.4375,2.0397899489928952,0.819968241775228
even-odd,8,3,6,0.8125,0.4375,2.037002896716818,0.8486950321608647
even-odd,8,3,7,0.9375,0.4375,2.0411867199675453,0.906706382936632
even-odd,8,4,0,0.0625,0.5625,2.045978381808367,0.8387623710965949
even-odd,8,4,1,0.1875,0.5625,2.044494863748237,0.8204708920122253
even-odd,8,4,2,0.3125,0.5625,2.043189098798392,0.8752827367164281
even-odd,8,4,3,0.4375,0.5625,2.0476827326080236,0.8446850778854295
even-odd,8,4,4,0.5625,0.5625,2.0434769544708655,0.8069427681372404
even-odd,8,4,5,0.6875,0.5625,2.039439243352712,0.8408351530808797
even-odd,8,4,6,0.8125,0.5625,2.039871796838807,0.9093547690257037
even-odd,8,4,7,0.9375,0.5625,2.03957276724408,0.9179228718829942
even-odd,8,5,0,0.0625,0.6875,2.048021146503404,0.9575377185332541
even-odd,8,5,1,0.1875,0.6875,2.044982113783813,0.924639260005196
even-odd,8,5,2,0.3125,0.6875,2.0430116212104488,0.9319946644331285
even-odd,8,5,3,0.4375,0.6875,2.0449623447576566,0.9100121630704714
even-odd,8,5,4,0.5625,0.6875,2.040466726104487,0.8284388976050492
even-odd,8,5,5,0.6875,0.6875,2.0404552230218864,0.795518976770354
even-odd,8,5,6,0.8125,0.6875,2.0454194227759603,0.8865738932919477
even-odd,8,5,7,0.9375,0.6875,2.0392879069468353,0.9457465859663045
even-odd,8,6,0,0.0625,0.8125,2.047961055278176,1.0165412385844659
even-odd,8,6,1,0.1875,0.8125,2.0403141706420946,0.9645534802502178
even-odd,8,6,2,0.3125,0.8125,2.0420864418945035,0.9116231363663166
even-odd,8,6,3,0.4375,0.8125,2.0434538998514125,0.8739219962272635
even-odd,8,6,4,0.5625,0.8125,2.039173543231441,0.7977712157965057
even-odd,8,6,5,0.6875,0.8125,2.0385302596813113,0.7850950975380252
even-odd,8,6,6,0.8125,0.8125,2.044573211666451,0.9367665394339443
even-odd,8,6,7,0.9375,0.8125,2.042834921563838,1.0056392692248486
even-odd,8,7,0,0.0625,0.9375,2.050548036380023,1.1428391205227195
even-odd,8,7,1,0.1875,0.9375,2.045410490269934,0.9886847417085391
even-odd,8,7,2,0.3125,0.9375,2.0433842601550576,0.9148694125312433
even-odd,8,7,3,0.4375,0.9375,2.038771300011809,0.8671492021038563
even-odd,8,7,4,0.5625,0.9375,2.0475438029325677,0.8536845097271354
even-odd,8,7,5,0.6875,0.9375,2.043141252148636,0.826440343244276
even-odd,8,7,6,0.8125,0.9375,2.0437120797481767,0.8582613733466401
even-odd,8,7,7,0.9375,0.9375,2.043166945623192,1.0179419805664236
even-odd,16,0,0,0.03125,0.03125,2.041205392641315,1.1461723159506552
even-odd,16,0,1,0.09375,0.03125,2.046470841143765,1.1183583759376292
even-odd,16,0,2,0.15625,0.03125,2.0447747476969886,1.0169432768123587
even-odd,16,0,3,0.21875,0.03125,2.0470122176820493,1.0115733908641185
even-odd,16,0,4,0.28125,0.03125,2.0413498552807545,0.993940875344432
even-odd,16,0,5,0.34375,0.03125,2.040398766433788,0.940446726340148
even-odd,16,0,6,0.40625,0.03125,2.045294369669299,0.9277543979241663
even-odd,16,0,7,0.46875,0.03125,2.0440669313868813,0.9124136639463801
even-odd,16,0,8,0.53125,0.03125,2.046021418926831,0.8581820566107318
even-odd,16,0,9,0.59375,0.03125,2.0442116703682838,0.8620354284504832
even-odd,16,0,10,0.65625,0.03125,2.042971683334242,0.8675152389716128
even-odd,16,0,11,0.71875,0.03125,2.0419209444300637,0.8422040283271762
even-odd,16,0,12,0.78125,0.03125,2.044322597464889,0.8041527177559892
even-odd,16,0,13,0.84375,0.03125,2.035841019693327,0.8039572301864172
even-odd,16,0,14,0.90625,0.03125,2.040161582582381,0.8957522929759073
even-odd,16,0,15,0.96875,0.03125,2.035577473073787,1.0511057679813853
even-odd,16,1,0,0.03125,0.09375,2.0448175551963566,1.1459086957954734
even-odd,16,1,1,0.09375,0.09375,2.0380719534736467,1.0965267771914384
even-odd,16,1,2,0.15625,0.09375,2.039926382706066,1.0583965881023636
even-odd,16,1,3,0.21875,0.09375,2.0423713240497556,1.0151030334092492
even-odd,16,1,4,0.28125,0.09375,2.041262428221611,0.9757341799965068
even-odd,16,1,5,0.34375,0.09375,2.038273100326126,0.885829055548892
even-odd,16,1,6,0.40625,0.09375,2.0357909526677167,0.8813189645269404
even-odd,16,1,7,0.46875,0.09375,2.0435921157071197,0.8823816181877701
even-odd,16,1,8,0.53125,0.09375,2.0451391767478397,0.9381062177449851
even-odd,16,1,9,0.59375,0.09375,2.036742603573498,0.9335284150781397
even-odd,16,1,10,0.65625,0.09375,2.0359393823955707,0.8597984270972917
even-odd,16,1,11,0.71875,0.09375,2.04202548679652,0.8972186897775306
even-odd,16,1,12,0.78125,0.09375,2.0448059279073014,0.8361714315688396
even-odd,16,1,13,0.84375,0.09375,2.04353056091379,0.9002464606217377
even-odd,16,1,14,0.90625,0.09375,2.039316521035362,0.9692383164608543
even-odd,16,1,15,0.96875,0.09375,2.042988961820483,1.1011033046583307
even-odd,16,2,0,0.03125,0.15625,2.0453438593341877,1.0731745296523851
even-odd,16,2,1,0.09375,0.15625,2.0410249399194282,1.030109437889596
even-odd,16,2,2,0.15625,0.15625,2.0444289518193206,0.989773070412247
even-odd,16,2,3,0.21875,0.15625,2.0449478995951607,0.9449290817667547
even-odd,16,2,4,0.28125,0.15625,2.045030193502345,0.9665195767731166
even-odd,16,2,5,0.34375,0.15625,2.0425297680458203,0.8407354893778818
even-odd,16,2,6,0.40625,0.15625,2.0380592316792634,0.8467060643239565
even-odd,16,2,7,0.46875,0.15625,2.0394200818834674,0.8362931623464506
even-odd,16,2,8,0.53125,0.15625,2.040344596048208,0.8668530738040152
even-odd,16,2,9,0.59375,0.15625,2.0390537164771882,0.9074714652194484
even-odd,16,2,10,0.65625,0.15625,2.038469214222058,0.8548260288338277
even-odd,16,2,11,0.71875,0.15625,2.0380693858043144,0.8068149607704163
even-odd,16,2,12,0.78125,0.15625,2.0414461406416926,0.8873387973228448
even-odd,16,2,13,0.84375,0.15625,2.04084459987716,0.9211692073408865
even-odd,16,2,14,0.90625,0.15625,2.042248501742322,1.0294786443586463
even-odd,16,2,15,0.96875,0.15625,2.040197621674522,1.0551974509095423
even-odd,16,3,0,0.03125,0.21875,2.0407429863825644,1.0537668237840478
even-odd,16,3,1,0.09375,0.21875,2.035954992970989,1.0414764101654315
even-odd,16,3,2,0.15625,0.21875,2.0358400305235045,0.9559894052946821
even-odd,16,3,3,0.21875,0.21875,2.041579760807291,0.9199584245341185
even-odd,16,3,4,0.28125,0.21875,2.038812410463173,0.8683751657173929
even-odd,16,3,5,0.34375,0.21875,2.042576201425559,0.8169787684120112
even-odd,16,3,6,0.40625,0.21875,2.0450165909362834,0.8669696681597329
even-odd,16,3,7,0.46875,0.21875,2.0424456797593904,0.88072516906514
even-odd,16,3,8,0.53125,0.21875,2.037638893442856,0.8915712720687913
even-odd,16,3,9,0.59375,0.21875,2.038744960193375,0.835284189586674
even-odd,16,3,10,0.65625,0.21875,2.0392490398463057,0.8066714131973546
even-odd,16,3,11,0.71875,0.21875,2.0424777066347715,0.7934737487348148
even-odd,16,3,12,0.78125,0.21875,2.040855921072937,0.8708768266083492
even-odd,16,3,13,0.84375,0.21875,2.0416663908474177,0.908914925297989
even-odd,16,3,14,0.90625,0.21875,2.038307913735381,1.01396785248589
even-odd,16,3,15,0.96875,0.21875,2.041860821750873,0.988241648121762
even-odd,16,4,0,0.03125,0.28125,2.039149037533342,1.0775261793491053
even-odd,16,4,1,0.09375,0.28125,2.036870328201015,1.004950749981785
even-odd,16,4,2,0.15625,0.28125,2.0331704615988815,0.9116294369381809
even-odd,16,4,3,0.21875,0.28125,2.0402418247350984,0.8542622409647
even-odd,16,4,4,0.28125,0.28125,2.036748023222627,0.7929617008768082
even-odd,16,4,5,0.34375,0.28125,2.042045809136124,0.8254331457194826
even-odd,16,4,6,0.40625,0.28125,2.0452364730887664,0.8075685632087987
even-odd,16,4,7,0.46875,0.28125,2.0343922704284836,0.8208559173850088
even-odd,16,4,8,0.53125,0.28125,2.0380478589638913,0.8480315579407862
even-odd,16,4,9,0.59375,0.28125,2.0342995822332512,0.8585279080711828
even-odd,16,4,10,0.65625,0.28125,2.0358532567336267,0.8099931267104373
even-odd,16,4,11,0.71875,0.28125,2.0403196904667813,0.8027618459063012
even-odd,16,4,12,0.78125,0.28125,2.035143185416836,0.8587053934684095
even-odd,16,4,13,0.84375,0.28125,2.0401723748154645,0.9335073109992846
even-odd,16,4,14,0.90625,0.28125,2.03721604214572,0.9495502544709001
even-odd,16,4,15,0.96875,0.28125,2.0382291620954205,1.0415011176181437
even-odd,16,5,0,0.03125,0.34375,2.0422128460866475,1.0351396367310244
even-odd,16,5,1,0.09375,0.34375,2.038163509355187,0.9481581521807132
even-odd,16,5,2,0.15625,0.34375,2.0372037741879647,0.8960085008455104
even-odd,16,5,3,0.21875,0.34375,2.0385503011342556,0.8390863552133934
even-odd,16,5,4,0.28125,0.34375,2.0406504234762215,0.769982797682346
even-odd,16,5,5,0.34375,0.34375,2.0467154845718705,0.798993802763705
even-odd,16,5,6,0.40625,0.34375,2.043976706596806,0.8002506083923739
even-odd,16,5,7,0.46875,0.34375,2.044608992932982,0.8369956120515538
even-odd,16,5,8,0.53125,0.34375,2.0366614509822605,0.8157016626738596
even-odd,16,5,9,0.59375,0.34375,2.0427849545489702,0.867639734249996
even-odd,16,5,10,0.65625,0.34375,2.036253461508173,0.8487164845880258
even-odd,16,5,11,0.71875,0.34375,2.0349964832012812,0.8161438074703166
even-odd,16,5,12,0.78125,0.34375,2.0377554763150942,0.877386931840948
even-odd,16,5,13,0.84375,0.34375,2.039657488079565,0.899069853565123
even-odd,16,5,14,0.90625,0.34375,2.037766271454916,0.8804541069944859
even-odd,16,5,15,0.96875,0.34375,2.03761551039246,0.9871652435348754
even-odd,16,6,0,0.03125,0.40625,2.041826547693373,0.889579037199613
even-odd,16,6,1,0.09375,0.40625,2.041321133486228,0.9051483000499662
even-odd,16,6,2,0.15625,0.40625,2.0375709160713646,0.8580985188583353
even-odd,16,6,3,0.21875,0.40625,2.0397162125748647,0.8555767536364215
even-odd,16,6,4,0.28125,0.40625,2.0419156818203996,0.8819460183672962
even-odd,16,6,5,0.34375,0.40625,2.043810513782036,0.8150540271478127
even-odd,16,6,6,0.40625,0.40625,2.043191545461057,0.8693916111891258
even-odd,16,6,7,0.46875,0.40625,2.0388810975175944,0.8170098571146776
even-odd,16,6,8,0.53125,0.40625,2.038370066949155,0.8108371088011074
even-odd,16,6,9,0.59375,0.40625,2.0441489950126326,0.8378745815705186
even-odd,16,6,10,0.65625,0.40625,2.043566314683193,0.8022280728809957
even-odd,16,6,11,0.71875,0.40625,2.0375039950624863,0.8162202626124162
even-odd,16,6,12,0.78125,0.40625,2.0377316028101213,0.8486815591277274
even-odd,16,6,13,0.84375,0.40625,2.0381707123717345,0.8894233394915784
even-odd,16,6,14,0.90625,0.40625,2.042198075816725,0.8923836675793195
even-odd,16,6,15,0.96875,0.40625,2.0399180115987865,0.8885101347123022
even-odd,16,7,0,0.03125,0.46875,2.046297002414256,0.8657164389874824
even-odd,16,7,1,0.09375,0.46875,2.0441333314444146,0.8736034367297202
even-odd,16,7,2,0.15625,0.46875,2.041214346533302,0.8311572772260925
even-odd,16,7,3,0.21875,0.46875,2.0391177477181865,0.8537993275456554
even-odd,16,7,4,0.28125,0.46875,2.040617489992752,0.9105041642110413
even-odd,16,7,5,0.34375,0.46875,2.042519634512888,0.9227870592434524
even-odd,16,7,6,0.40625,0.46875,2.044169457982718,0.8662301750355152
even-odd,16,7,7,0.46875,0.46875,2.039767279644079,0.8278927221834467
even-odd,16,7,8,0.53125,0.46875,2.0376038808515595,0.8089076579764566
even-odd,16,7,9,0.59375,0.46875,2.040903347773098,0.8436561298216287
even-odd,16,7,10,0.65625,0.46875,2.045199505108593,0.8507837646686021
even-odd,16,7,11,0.71875,0.46875,2.0347936555105703,0.8098825685050465
even-odd,16,7,12,0.78125,0.46875,2.0428384559620523,0.8327578836438434
even-odd,16,7,13,0.84375,0.46875,2.0409160423023405,0.8257025449432613
even-odd,16,7,14,0.90625,0.46875,2.0372394973143533,0.8947628513083891
even-odd,16,7,15,0.96875,0.46875,2.043330911891328,0.9215555791898503
even-odd,16,8,0,0.03125,0.53125,2.04332183670419,0.8664072525300828
even-odd,16,8,1,0.09375,0.53125,2.0455236506175836,0.8640500608275246
even-odd,16,8,2,0.15625,0.53125,2.046867273961555,0.8306803164315039
even-odd,16,8,3,0.21875,0.53125,2.0390395289115966,0.8193553326146737
even-odd,16,8,4,0.28125,0.53125,2.041283024113776,0.8797015244021233
even-odd,16,8,5,0.34375,0.53125,2.043395155015464,0.8947309093564724
even-odd,16,8,6,0.40625,0.53125,2.0421245201475653,0.8673745673384343
even-odd,16,8,7,0.46875,0.53125,2.0477553028000894,0.8695318462656597
even-odd,16,8,8,0.53125,0.53125,2.0448692449329307,0.7905281233194875
even-odd,16,8,9,0.59375,0.53125,2.041812106534262,0.8385996542024811
even-odd,16,8,10,0.65625,0.53125,2.041347772453712,0.8481714195399165
even-odd,16,8,11,0.71875,0.53125,2.0391323917454964,0.8557384042246334
even-odd,16,8,12,0.78125,0.53125,2.0392911574193513,0.8306226786392584
even-odd,16,8,13,0.84375,0.53125,2.0409952267724396,0.8901671041914286
even-odd,16,8,14,0.90625,0.53125,2.038426445008221,0.8892679783787351
even-odd,16,8,15,0.96875,0.53125,2.038852628604339,0.9225820399829706
even-odd,16,9,0,0.03125,0.59375,2.047654043657125,0.8644959314595017
even-odd,16,9,1,0.09375,0.59375,2.048427872306618,0.8748086397538563
even-odd,16,9,2,0.15625,0.59375,2.049170199208692,0.8185608534807821
even-odd,16,9,3,0.21875,0.59375,2.0435390058853837,0.8607845629394412
even-odd,16,9,4,0.28125,0.59375,2.0413483498079987,0.9084410523240508
even-odd,16,9,5,0.34375,0.59375,2.0473414640120104,0.9020776211200262
even-odd,16,9,6,0.40625,0.59375,2.048563659251506,0.8897425613388643
even-odd,16,9,7,0.46875,0.59375,2.0483395713531967,0.8122143269939105
even-odd,16,9,8,0.53125,0.59375,2.0411771017840032,0.8230215733422165
even-odd,16,9,9,0.59375,0.59375,2.041969562097417,0.7999546670102454
even-odd,16,9,10,0.65625,0.59375,2.039705734485579,0.8208536786644092
even-odd,16,9,11,0.71875,0.59375,2.033820055336134,0.8377166307865115
even-odd,16,9,12,0.78125,0.59375,2.0409050434868563,0.8893271321515598
even-odd,16,9,13,0.84375,0.59375,2.0427277690918983,0.9812745638754955
even-odd,16,9,14,0.90625,0.59375,2.0374700333021507,0.9151043954823349
even-odd,16,9,15,0.96875,0.59375,2.0399048477044373,0.924130661819533
even-odd,16,10,0,0.03125,0.65625,2.0506081300264367,0.9533504720165199
even-odd,16,10,1,0.09375,0.65625,2.0506697344929985,0.8569641832014686
even-odd,16,10,2,0.15625,0.65625,2.045979224812994,0.8794230371986096
even-odd,16,10,3,0.21875,0.65625,2.0451350508801447,0.883041749497611
even-odd,16,10,4,0.28125,0.65625,2.0452268973467587,0.9598715262524268
even-odd,16,10,5,0.34375,0.65625,2.0475916444231523,0.9726650149073238
even-odd,16,10,6,0.40625,0.65625,2.044316222206478,0.8907689899156916
even-odd,16,10,7,0.46875,0.65625,2.0432610788425096,0.8933269324446442
even-odd,16,10,8,0.53125,0.65625,2.0387457085432046,0.8504087184262676
even-odd,16,10,9,0.59375,0.65625,2.039919152003639,0.792486089400971
even-odd,16,10,10,0.65625,0.65625,2.0389433296344124,0.7801721141025615
even-odd,16,10,11,0.71875,0.65625,2.037177068207281,0.8428819290042342
even-odd,16,10,12,0.78125,0.65625,2.0427392154691293,0.8948783697806718
even-odd,16,10,13,0.84375,0.65625,2.046366926589595,0.9057083168019697
even-odd,16,10,14,0.90625,0.65625,2.0427253317888683,0.9454115173488011
even-odd,16,10,15,0.96875,0.65625,2.041489891620555,0.9522652991933275
even-odd,16,11,0,0.03125,0.71875,2.042365260845683,0.9767056258791583
even-odd,16,11,1,0.09375,0.71875,2.045510787927124,0.9867828366492842
even-odd,16,11,2,0.15625,0.71875,2.042076630842059,0.940067238392834
even-odd,16,11,3,0.21875,0.71875,2.0436336693894424,0.9112185656793899
even-odd,16,11,4,0.28125,0.71875,2.044861434561849,0.9222148184949063
even-odd,16,11,5,0.34375,0.71875,2.0421615684910015,0.9171316718386026
even-odd,16,11,6,0.40625,0.71875,2.0419118625930306,0.9296903803317872
even-odd,16,11,7,0.46875,0.71875,2.043667279335899,0.9003682979850055
even-odd,16,11,8,0.53125,0.71875,2.037787293342112,0.8422993556309223
even-odd,16,11,9,0.59375,0.71875,2.0362106168453606,0.7987573029115177
even-odd,16,11,10,0.65625,0.71875,2.0385636260160163,0.7599089341346926
even-odd,16,11,11,0.71875,0.71875,2.0432893486072596,0.8538524780538547
even-odd,16,11,12,0.78125,0.71875,2.0384644115093358,0.8774684377462538
even-odd,16,11,13,0.84375,0.71875,2.044916848361819,0.9485792342342347
even-odd,16,11,14,0.90625,0.71875,2.0494255115266133,0.9314679317673072
even-odd,16,11,15,0.96875,0.71875,2.043119878347643,1.0130323411273359
even-odd,16,12,0,0.03125,0.78125,2.042935148590092,1.043266647261609
even-odd,16,12,1,0.09375,0.78125,2.043216040656563,0.9817778554436255
even-odd,16,12,2,0.15625,0.78125,2.0461632687560987,0.9679810171008024
even-odd,16,12,3,0.21875,0.78125,2.0417723129646483,0.9674802195573525
even-odd,16,12,4,0.28125,0.78125,2.041113028313636,0.902224913293887
even-odd,16,12,5,0.34375,0.78125,2.037172932459115,0.8927107329594522
even-odd,16,12,6,0.40625,0.78125,2.0368494877581793,0.8717968367757548
even-odd,16,12,7,0.46875,0.78125,2.0435673583298857,0.8556423724931559
even-odd,16,12,8,0.53125,0.78125,2.0402246422044104,0.7853851759894473
even-odd,16,12,9,0.59375,0.78125,2.034408994330879,0.7638730375138904
even-odd,16,12,10,0.65625,0.78125,2.0382340756873214,0.7560928165084247
even-odd,16,12,11,0.71875,0.78125,2.0408701518678414,0.8455997555004596
even-odd,16,12,12,0.78125,0.78125,2.041598812240229,0.9141329868753574
even-odd,16,12,13,0.84375,0.78125,2.03921253835285,0.9183734716575737
even-odd,16,12,14,0.90625,0.78125,2.044773084230571,1.0092343644962112
even-odd,16,12,15,0.96875,0.78125,2.0452971918185083,1.0556213390087599
even-odd,16,13,0,0.03125,0.84375,2.048290853237016,1.080233347459855
even-odd,16,13,1,0.09375,0.84375,2.044021689785574,1.0261402267586373
even-odd,16,13,2,0.15625,0.84375,2.0387991616489236,0.9635699147861948
even-odd,16,13,3,0.21875,0.84375,2.0412979960821467,0.9884074421811321
even-odd,16,13,4,0.28125,0.84375,2.0398891732189655,0.983341768667401
even-odd,16,13,5,0.34375,0.84375,2.0373849112816385,0.8979957278929652
even-odd,16,13,6,0.40625,0.84375,2.0411340727463902,0.8762436486802727
even-odd,16,13,7,0.46875,0.84375,2.0405832381356395,0.8343521543484628
even-odd,16,13,8,0.53125,0.84375,2.0416397079973656,0.7887942301978822
even-odd,16,13,9,0.59375,0.84375,2.038781048724238,0.7950597176072242
even-odd,16,13,10,0.65625,0.84375,2.039648128967929,0.8317669701324507
even-odd,16,13,11,0.71875,0.84375,2.0418060919275636,0.8060809332435422
even-odd,16,13,12,0.78125,0.84375,2.0383351718339227,0.9008112600587812
even-odd,16,13,13,0.84375,0.84375,2.043851726177365,0.9591700823338795
even-odd,16,13,14,0.90625,0.84375,2.0433650404260937,0.9913187118385176
even-odd,16,13,15,0.96875,0.84375,2.048407447743537,1.032252960265367
even-odd,16,14,0,0.03125,0.90625,2.0477252877951373,1.1510459100853854
even-odd,16,14,1,0.09375,0.90625,2.0508522781758383,1.0515409174741746
even-odd,16,14,2,0.15625,0.90625,2.0438942060748135,0.9953611906453045
even-odd,16,14,3,0.21875,0.90625,2.043517160800366,0.9325356331484692
even-odd,16,14,4,0.28125,0.90625,2.0410371443962347,0.9323220670239708
even-odd,16,14,5,0.34375,0.90625,2.0426127842464648,0.8750936545466992
even-odd,16,14,6,0.40625,0.90625,2.040888172368472,0.8926585680398113
even-odd,16,14,7,0.46875,0.90625,2.049398130395152,0.8656853773912595
even-odd,16,14,8,0.53125,0.90625,2.046087631155623,0.851639254995021
even-odd,16,14,9,0.59375,0.90625,2.045343169333796,0.8199253451169263
even-odd,16,14,10,0.65625,0.90625,2.0430074602089805,0.8240229029224236
even-odd,16,14,11,0.71875,0.90625,2.0412852341934267,0.8090139994269508
even-odd,16,14,12,0.78125,0.90625,2.040941413430768,0.8320965982387691
even-odd,16,14,13,0.84375,0.90625,2.041264833452373,0.8918054075887097
even-odd,16,14,14,0.90625,0.90625,2.0445979606209717,0.9909382238196209
even-odd,16,14,15,0.96875,0.90625,2.050452431640998,1.0997173838064056
even-odd,16,15,0,0.03125,0.96875,2.049621001104503,1.1321765532895378
even-odd,16,15,1,0.09375,0.96875,2.051068617279403,1.0444450356700965
even-odd,16,15,2,0.15625,0.96875,2.049419700310999,1.0261204743097527
even-odd,16,15,3,0.21875,0.96875,2.0456649683014194,0.9829106656039114
even-odd,16,15,4,0.28125,0.96875,2.04810712640125,0.935906605191
even-odd,16,15,5,0.34375,0.96875,2.0435323392193876,0.9196328925169005
even-odd,16,15,6,0.40625,0.96875,2.042876777522167,0.903303108088136
even-odd,16,15,7,0.46875,0.96875,2.0417912405580223,0.9090999255451795
even-odd,16,15,8,0.53125,0.96875,2.0460588231292696,0.908173841601131
even-odd,16,15,9,0.59375,0.96875,2.0476781880709676,0.8795099995071584
even-odd,16,15,10,0.65625,0.96875,2.042339811085062,0.8190825214498396
even-odd,16,15,11,0.71875,0.96875,2.0434246550581263,0.8433493531017451
even-odd,16,15,12,0.78125,0.96875,2.0445373719923845,0.7968649803210383
even-odd,16,15,13,0.84375,0.96875,2.039196071060808,0.8075806613975489
even-odd,16,15,14,0.90625,0.96875,2.0461640222401454,0.8204508430878058
even-odd,16,15,15,0.96875,0.96875,2.0376380581712707,1.030187353329686
even-odd,32,0,0,0.015625,0.015625,2.0429180341270863,1.1712361079005524
even-odd,32,0,1,0.046875,0.015625,2.0450455463886077,1.0815841950944154
even-odd,32,0,2,0.078125,0.015625,2.0442417006848945,1.0554071564903393
even-odd,32,0,3,0.109375,0.015625,2.0442062436295925,1.0734703689269989
even-odd,32,0,4,0.140625,0.015625,2.0445352581829392,1.070915162889424
even-odd,32,0,5,0.171875,0.015625,2.0453953364095425,1.0027826658907177
even-odd,32,0,6,0.203125,0.015625,2.046498090010968,0.9957599173782961
even-odd,32,0,7,0.234375,0.015625,2.0418815587298274,0.9881510601768636
even-odd,32,0,8,0.265625,0.015625,2.0439961805434588,0.9737058905247503
even-odd,32,0,9,0.296875,0.015625,2.0434988737173367,0.9762791646708971
even-odd,32,0,10,0.328125,0.015625,2.04242593039444,0.9665927765951879
even-odd,32,0,11,0.359375,0.015625,2.0431216305356266,0.9411600821203295
even-odd,32,0,12,0.390625,0.015625,2.047433612986735,0.9131450630692076
even-odd,32,0,13,0.421875,0.015625,2.0432686167971856,0.916842853966234
even-odd,32,0,14,0.453125,0.015625,2.046439184713042,0.929410899137712
even-odd,32,0,15,0.484375,0.015625,2.0411777666226176,0.892000794639717
even-odd,32,0,16,0.515625,0.015625,2.044732364982476,0.8909195637453081
even-odd,32,0,17,0.546875,0.015625,2.043743152978556,0.8500595410326967
even-odd,32,0,18,0.578125,0.015625,2.0480687902586125,0.841135296826273
even-odd,32,0,19,0.609375,0.015625,2.0411678193024314,0.8421396192659666
even-odd,32,0,20,0.640625,0.015625,2.039463003917622,0.8393381469458671
even-odd,32,0,21,0.671875,0.015625,2.0430641389577358,0.8613433134255356
even-odd,32,0,22,0.703125,0.015625,2.0445383878699483,0.8850110058955883
even-odd,32,0,23,0.734375,0.015625,2.043163986865824,0.8434300671547525
even-odd,32,0,24,0.765625,0.015625,2.0419715687567157,0.8240461628856659
even-odd,32,0,25,0.796875,0.015625,2.038046850226748,0.8437937651358087
even-odd,32,0,26,0.828125,0.015625,2.038698861652039,0.8082765928596146
even-odd,32,0,27,0.859375,0.015625,2.0421126586550415,0.8225437651569535
even-odd,32,0,28,0.890625,0.015625,2.039796066647528,0.8186107381683866
even-odd,32,0,29,0.921875,0.015625,2.0378557588877757,0.8537507580200264
even-odd,32,0,30,0.953125,0.015625,2.039989343337832,0.9123854487245713
even-odd,32,0,31,0.984375,0.015625,2.03785857956416,1.0402172330987147
even-odd,32,1,0,0.015625,0.046875,2.0432395075952567,1.1298803518731602
even-odd,32,1,1,0.046875,0.046875,2.0435659147861522,1.141299593553599
even-odd,32,1,2,0.078125,0.046875,2.0420315834538343,1.1324780285697038
even-odd,32,1,3,0.109375,0.046875,2.039993532762899,1.1022460760054573
even-odd,32,1,4,0.140625,0.046875,2.039899822874402,1.0578296033205856
even-odd,32,1,5,0.171875,0.046875,2.0419376061941885,1.0349353917902386
even-odd,32,1,6,0.203125,0.046875,2.044349697656375,1.0589218735205326
even-odd,32,1,7,0.234375,0.046875,2.0458299423879636,1.0157072416252289
even-odd,32,1,8,0.265625,0.046875,2.0384657995331787,0.9933104662507591
even-odd,32,1,9,0.296875,0.046875,2.043845130727141,1.0021440801364212
even-odd,32,1,10,0.328125,0.046875,2.0399302071938004,0.955667799679422
even-odd,32,1,11,0.359375,0.046875,2.0392153746586947,0.932559686324507
even-odd,32,1,12,0.390625,0.046875,2.039590408269287,0.9413583317834209
even-odd,32,1,13,0.421875,0.046875,2.0434311501628333,0.8956953977567407
even-odd,32,1,14,0.453125,0.046875,2.0459556419015037,0.8876199266790791
even-odd,32,1,15,0.484375,0.046875,2.047200139528297,0.9156124735795107
even-odd,32,1,16,0.515625,0.046875,2.043969946871886,0.8839114421351875
even-odd,32,1,17,0.546875,0.046875,2.0455086808908107,0.866044701875233
even-odd,32,1,18,0.578125,0.046875,2.0435339442055174,0.8939724234180954
even-odd,32,1,19,0.609375,0.046875,2.044189393007019,0.8675780157477555
even-odd,32,1,20,0.640625,0.046875,2.039119194634724,0.8727746412929664
even-odd,32,1,21,0.671875,0.046875,2.038458572728158,0.8679822511049151
even-odd,32,1,22,0.703125,0.046875,2.0394593515140254,0.8524170034272847
even-odd,32,1,23,0.734375,0.046875,2.043776451878696,0.8093834761438773
even-odd,32,1,24,0.765625,0.046875,2.0433007767317677,0.7949461861712647
even-odd,32,1,25,0.796875,0.046875,2.040035121607963,0.828166123555263
even-odd,32,1,26,0.828125,0.046875,2.0408343599757734,0.8575233770055365
even-odd,32,1,27,0.859375,0.046875,2.038225953575345,0.8604194233715714
even-odd,32,1,28,0.890625,0.046875,2.0380073971083132,0.8766800569983468
even-odd,32,1,29,0.921875,0.046875,2.044393918726553,0.980767300831393
even-odd,32,1,30,0.953125,0.046875,2.0363419769881497,1.0850668648084685
