omega,direct_score,smooth_score
2.905500000000002192e+00,8.649431627779499143e-01,9.798768423170334252e-01
2.906000000000001915e+00,9.286531091929477455e-01,9.350557837189368282e-01
2.906500000000002082e+00,9.774255932425821580e-01,8.872957412172678415e-01
2.907000000000002249e+00,1.010995397237496984e+00,8.363589634548223017e-01
2.907500000000001972e+00,1.029124390599509997e+00,7.982355776290748217e-01
2.908000000000002139e+00,1.030697117779669991e+00,7.687873337255363149e-01
2.908500000000002306e+00,1.013500971662548045e+00,7.461072764246311495e-01
2.909000000000002029e+00,9.751766337885466873e-01,7.310659198422042593e-01
2.909500000000002196e+00,9.150508792542684233e-01,7.291353761845986714e-01
2.910000000000002363e+00,8.362401607906229106e-01,7.307806389085356180e-01
2.910500000000002085e+00,7.480901453075262664e-01,7.459293789954715148e-01
2.911000000000002252e+00,6.686162117378960934e-01,7.609617980654967972e-01
2.911500000000001975e+00,6.228884345643234122e-01,7.753777993857807749e-01
2.912000000000002142e+00,6.281887321934095381e-01,7.909613982530977472e-01
2.912500000000002309e+00,6.765096707214630634e-01,8.060177942853313793e-01
2.913000000000002032e+00,7.496231817950594900e-01,8.189290683770545920e-01
2.913500000000002199e+00,8.369252533002748962e-01,8.294263406470038236e-01
2.914000000000001922e+00,9.317620668029367170e-01,8.330074373049577430e-01
2.914500000000002089e+00,1.026483057800828602e+00,8.338188706007180206e-01
2.915000000000002256e+00,1.115155382549813279e+00,8.305295996740722497e-01
2.915500000000001979e+00,1.194900408139905945e+00,8.252589262379177448e-01
2.916000000000002146e+00,1.263839793112943699e+00,8.181934978127993752e-01
2.916500000000002313e+00,1.319411195490648225e+00,8.092729185257204749e-01
2.917000000000002036e+00,1.358539735653623071e+00,7.895823341140337792e-01
2.917500000000002203e+00,1.378449492214776306e+00,7.660653738541304270e-01
2.918000000000002370e+00,1.377061342637907471e+00,7.530670376484160933e-01
2.918500000000002093e+00,1.353047290716909989e+00,7.400543227930171941e-01
2.919000000000002260e+00,1.305826707767194117e+00,7.349944806141530673e-01
2.919500000000001982e+00,1.235723584901022409e+00,7.288586314545008049e-01
2.920000000000002149e+00,1.144470422114072239e+00,7.210398637731464389e-01
2.920500000000002316e+00,1.036159723527587673e+00,7.260640384610802522e-01
2.921000000000002039e+00,9.186292454899011029e-01,7.313231856047992530e-01
2.921500000000002206e+00,8.050450815019691841e-01,7.339987412591092442e-01
2.922000000000001929e+00,7.136053879132348010e-01,7.358462980527702424e-01
2.922500000000002096e+00,6.583232236721074937e-01,7.341038584459210758e-01
2.923000000000002263e+00,6.375804275244641994e-01,7.299367042969820973e-01
2.923500000000001986e+00,6.419471726992532767e-01,7.322676580178514305e-01
2.924000000000002153e+00,6.624793732756207865e-01,7.382131442939496857e-01
2.924500000000002320e+00,6.906038045446536433e-01,7.436763910055509408e-01
2.925000000000002043e+00,7.185112520587486618e-01,7.476976505794343808e-01
2.925500000000002210e+00,7.400786825072966923e-01,7.478826299261450705e-01
2.926000000000002377e+00,7.509330963843062756e-01,7.473342804508106285e-01
2.926500000000002100e+00,7.482063238558842588e-01,7.475430109169666215e-01
2.927000000000002267e+00,7.307778006068356147e-01,7.438312356230912803e-01
2.927500000000001990e+00,7.003988226196280475e-01,7.483104112452800827e-01
2.928000000000002156e+00,6.628724516462254357e-01,7.496928482508898872e-01
2.928500000000002323e+00,6.254155959779800211e-01,7.493966767708896137e-01
2.929000000000002046e+00,5.909188978314942053e-01,7.484992255018805274e-01
2.929500000000002213e+00,5.609727056053132044e-01,7.440779058252502409e-01
2.930000000000001936e+00,5.432604971604920729e-01,7.379529073197202971e-01
2.930500000000002103e+00,5.481840130431284708e-01,7.394793292047165956e-01
2.931000000000002270e+00,5.769704199813039391e-01,7.424216260415026358e-01
2.931500000000001993e+00,6.212578987507215711e-01,7.573122485388669167e-01
2.932000000000002160e+00,6.698806376072850011e-01,7.749380333048976333e-01
2.932500000000002327e+00,7.125097545803567023e-01,7.906570586161559833e-01
2.933000000000002050e+00,7.415782006787473568e-01,8.055128608935542278e-01
2.933500000000002217e+00,7.533116517903696296e-01,8.265235446204370895e-01
2.934000000000002384e+00,7.478220397899445482e-01,8.482681884096834324e-01
2.934500000000002107e+00,7.268087308829170867e-01,8.691484096272105164e-01
2.935000000000002274e+00,6.892153624524354205e-01,8.961252260474545928e-01
2.935500000000001997e+00,6.316798224559968533e-01,9.242573785509166084e-01
2.936000000000002164e+00,5.557149329474708743e-01,9.533403505577224823e-01
2.936500000000002331e+00,4.744612501362987511e-01,9.808061256205152789e-01
2.937000000000002053e+00,4.135010395388695192e-01,1.010440018713576249e+00
2.937500000000002220e+00,4.034889984376358596e-01,1.043481781368194028e+00
2.938000000000001943e+00,4.745549754222649907e-01,1.072016971061453772e+00
2.938500000000002110e+00,6.566454781994501833e-01,1.107057926920477886e+00
2.939000000000002277e+00,9.476305215554672312e-01,1.137850881884016729e+00
2.939500000000002000e+00,1.292312576448903849e+00,1.164260868259416215e+00
2.940000000000002167e+00,1.633327107686989965e+00,1.181185496955361236e+00
2.940500000000002334e+00,1.941322606418222518e+00,1.195412045344698804e+00
2.941000000000002057e+00,2.207322166417154286e+00,1.206781640455005133e+00
2.941500000000002224e+00,2.430793569327528214e+00,1.213718185424620621e+00
2.942000000000002391e+00,2.613830877503053873e+00,1.218729151106958675e+00
2.942500000000002114e+00,2.759210425503328512e+00,1.219291777810231459e+00
2.943000000000002281e+00,2.869774932123452693e+00,1.213723857354215951e+00
2.943500000000002004e+00,2.948160714396545590e+00,1.207500072927591095e+00
2.944000000000002171e+00,2.996565471910018097e+00,1.205586103729274328e+00
2.944500000000002338e+00,3.016472731775389438e+00,1.204845081766602766e+00
2.945000000000002061e+00,3.008368243523427576e+00,1.201745053625495885e+00
2.945500000000002228e+00,2.971590659788777788e+00,1.193798189618585859e+00
2.946000000000001950e+00,2.904416365083564155e+00,1.201165161980131124e+00
2.946500000000002117e+00,2.804288904917676906e+00,1.219063271232987633e+00
2.947000000000002284e+00,2.668022021798509780e+00,1.231680427156852664e+00
2.947500000000002007e+00,2.491908487720569720e+00,1.242220349689998393e+00
2.948000000000002174e+00,2.271820603084248269e+00,1.250507306871386781e+00
2.948500000000002341e+00,2.003624192154016992e+00,1.258138745360470212e+00
2.949000000000002064e+00,1.684944274329402747e+00,1.264925263150054713e+00
2.949500000000002231e+00,1.321747499711300788e+00,1.269099055423454692e+00
2.950000000000002398e+00,9.489535871918178822e-01,1.272482297654146777e+00
2.950500000000002121e+00,6.526923523623642254e-01,1.274540577924606843e+00
2.951000000000002288e+00,4.925925002005756559e-01,1.270964337763338170e+00
2.951500000000002011e+00,4.453677420641020679e-01,1.265141422024693041e+00
2.952000000000002178e+00,4.723192619859167829e-01,1.253777942401495427e+00
2.952500000000002345e+00,5.426365438721141299e-01,1.238851319058198230e+00
2.953000000000002068e+00,6.262220337685160398e-01,1.220744930030079889e+00
2.953500000000002235e+00,6.988963011754047994e-01,1.199070414406827378e+00
2.954000000000001958e+00,7.468894262554413022e-01,1.173613833250876537e+00
2.954500000000002125e+00,7.699683775861713153e-01,1.152454445114776682e+00
2.955000000000002292e+00,7.792045005567498350e-01,1.130607832250895672e+00
2.955500000000002014e+00,7.837520933188312222e-01,1.106420644443653956e+00
2.956000000000002181e+00,7.833514289944469855e-01,1.078102556722168703e+00
2.956500000000002348e+00,7.764104488491884171e-01,1.045978823629513332e+00
2.957000000000002071e+00,7.646868496277990923e-01,1.007190289210813550e+00
2.957500000000002238e+00,7.532124555442181180e-01,9.707896026915059373e-01
2.958000000000002405e+00,7.485710638205013145e-01,9.455367475379740094e-01
2.958500000000002128e+00,7.527390717823677635e-01,9.159160326878779124e-01
2.959000000000002295e+00,7.609048976422072563e-01,8.888419103896934015e-01
2.959500000000002018e+00,7.700576654172679447e-01,8.698488053983525203e-01
2.960000000000002185e+00,7.818746970949336239e-01,8.476026488443663132e-01
2.960500000000002352e+00,7.998568047055981678e-01,8.218707306860824069e-01
2.961000000000002075e+00,8.230408169030128951e-01,8.032737608673651275e-01
2.961500000000002242e+00,8.441041946009344432e-01,7.872825374880625393e-01
2.962000000000001965e+00,8.571999722711346470e-01,7.680895339064490734e-01
2.962500000000002132e+00,8.607935183608328433e-01,7.539323620873430443e-01
2.963000000000002299e+00,8.561324862089429999e-01,7.441160644025646143e-01
2.963500000000002021e+00,8.454234853997133481e-01,7.396201094582381952e-01
2.964000000000002188e+00,8.311393934566988495e-01,7.344523588417073423e-01
2.964500000000002355e+00,8.177947102940945623e-01,7.290113024252270479e-01
2.965000000000002078e+00,8.151260243830972252e-01,7.242086780104760591e-01
2.965500000000002245e+00,8.382722150854011733e-01,7.181795751711173015e-01
2.966000000000002412e+00,8.952706497252151951e-01,7.198198111750244710e-01
2.966500000000002135e+00,9.789165333201550467e-01,7.245331968209990370e-01
2.967000000000002302e+00,1.073942108839126330e+00,7.269809977446196614e-01
2.967500000000002025e+00,1.164185466508126154e+00,7.299073238345628045e-01
2.968000000000002192e+00,1.241324731135989623e+00,7.349121940038016998e-01
2.968500000000002359e+00,1.301990713849982884e+00,7.428761192785411360e-01
2.969000000000002082e+00,1.344043090652898176e+00,7.566830094151106856e-01
2.969500000000002249e+00,1.366239937776286828e+00,7.687127514118468063e-01
2.970000000000001972e+00,1.368301533566754546e+00,7.774915280903339498e-01
2.970500000000002139e+00,1.350513832756322419e+00,7.892691593748599743e-01
2.971000000000002306e+00,1.313414121418716274e+00,8.048409937722849072e-01
2.971500000000002029e+00,1.257835900509787663e+00,8.225036672245729097e-01
2.972000000000002196e+00,1.185265355203656501e+00,8.416640468934556418e-01
2.972500000000002363e+00,1.098254892394709303e+00,8.667756027878426028e-01
2.973000000000002085e+00,1.000558923867368888e+00,8.898388159736736469e-01
2.973500000000002252e+00,8.977648624625466089e-01,9.081089359671046246e-01
2.974000000000002419e+00,8.021408101828664261e-01,9.219929544737711646e-01
2.974500000000002142e+00,7.381820856843819278e-01,9.325831922390965811e-01
2.975000000000002309e+00,7.126015922100228384e-01,9.482656673326643748e-01
2.975500000000002032e+00,7.042084231274989836e-01,9.612936349392262603e-01
2.976000000000002199e+00,7.041359892611873672e-01,9.707299547809048468e-01
2.976500000000002366e+00,7.110955545349633145e-01,9.772554594806948103e-01
2.977000000000002089e+00,7.219170247872025437e-01,9.821612901424775499e-01
2.977500000000002256e+00,7.325822853882131280e-01,9.836367008321571515e-01
2.978000000000001979e+00,7.394868504903255868e-01,1.006464482905445657e+00
2.978500000000002146e+00,7.385458592966755997e-01,1.026290458021203555e+00
2.979000000000002313e+00,7.263990797288750745e-01,1.042959046990838745e+00
2.979500000000002036e+00,7.041730057314985469e-01,1.057202301744419648e+00
2.980000000000002203e+00,6.787777873631009040e-01,1.067850105110748515e+00
2.980500000000002370e+00,6.569561780832917641e-01,1.084814733257411179e+00
2.981000000000002093e+00,6.408064857353988897e-01,1.100424955704339958e+00
2.981500000000002260e+00,6.309305699499463405e-01,1.114165333237439492e+00
2.982000000000002427e+00,6.283159545712457827e-01,1.135390098489462041e+00
2.982500000000002149e+00,6.343540063046082533e-01,1.154582252868561199e+00
2.983000000000002316e+00,6.488896972875870528e-01,1.174517474267849693e+00
2.983500000000002039e+00,6.673344166758392593e-01,1.196937739231327402e+00
2.984000000000002206e+00,6.816948849904436170e-01,1.238317899027099100e+00
2.984500000000002373e+00,6.845360291928467289e-01,1.278947213437515718e+00
2.985000000000002096e+00,6.731533097704592850e-01,1.317525617213786804e+00
2.985500000000002263e+00,6.525537246718110529e-01,1.355293196394465660e+00
2.986000000000001986e+00,6.275344217341765063e-01,1.403524831923236960e+00
2.986500000000002153e+00,5.936346973499964097e-01,1.451202499066766016e+00
2.987000000000002320e+00,5.473055776851956100e-01,1.494451556758166655e+00
2.987500000000002043e+00,4.904278508821759419e-01,1.534303299052180769e+00
2.988000000000002210e+00,4.301558594136826730e-01,1.575274459093389812e+00
2.988500000000002377e+00,3.806216094378641612e-01,1.617074875600923667e+00
2.989000000000002100e+00,3.635112335322269184e-01,1.653506452501537716e+00
2.989500000000002267e+00,4.045321394021720307e-01,1.682119433925962193e+00
2.990000000000002434e+00,5.205191101601187587e-01,1.712388922055029461e+00
2.990500000000002156e+00,7.190867018617488338e-01,1.735627844109042917e+00
2.991000000000002323e+00,9.937931031861426678e-01,1.753022838363912372e+00
2.991500000000002046e+00,1.289360757658454260e+00,1.770937230714157984e+00
2.992000000000002213e+00,1.563562233672621815e+00,1.789997999528631034e+00
2.992500000000002380e+00,1.803478100882802693e+00,1.803718378938627076e+00
2.993000000000002103e+00,2.006625185728969640e+00,1.811955437632226884e+00
2.993500000000002270e+00,2.173428105196172133e+00,1.814898142021416305e+00
2.994000000000001993e+00,2.305164945186986891e+00,1.809726916882209879e+00
2.994500000000002160e+00,2.403285053649959924e+00,1.803956367628966717e+00
2.995000000000002327e+00,2.469091868344922336e+00,1.796080525879362844e+00
2.995500000000002050e+00,2.503554327366175336e+00,1.794368021911685540e+00
2.996000000000002217e+00,2.507188842301325771e+00,1.785910506151702437e+00
2.996500000000002384e+00,2.480008447358512225e+00,1.779622639109415871e+00
2.997000000000002107e+00,2.421539984489376796e+00,1.777256426393967637e+00
2.997500000000002274e+00,2.330881493383351710e+00,1.773461862568006753e+00
2.998000000000002441e+00,2.206755374831316008e+00,1.762588920984247132e+00
2.998500000000002164e+00,2.047569615188739700e+00,1.751165435205312981e+00
2.999000000000002331e+00,1.851683979567090521e+00,1.733026392251301839e+00
2.999500000000002053e+00,1.618530665426889836e+00,1.711622312430071124e+00
3.000000000000002220e+00,1.352477200297822479e+00,1.688388742837373391e+00
3.000500000000002387e+00,1.072860331612505380e+00,1.663361536465001178e+00
3.001000000000002110e+00,8.198858339608839918e-01,1.635719128773984066e+00
3.001500000000002277e+00,6.257221349948858258e-01,1.620256338386062644e+00
3.002000000000002000e+00,4.987604496012091881e-01,1.602269372953442073e+00
3.002500000000002167e+00,4.368841023417860958e-01,1.580718863682811115e+00
3.003000000000002334e+00,4.290193635617359780e-01,1.556381824233629807e+00
3.003500000000002057e+00,4.555318585634321460e-01,1.529307841594283568e+00
3.004000000000002224e+00,4.948455116122244535e-01,1.494466323982579725e+00
3.004500000000002391e+00,5.311632502760545993e-01,1.477512742615214147e+00
3.005000000000002114e+00,5.573918353331732689e-01,1.456473536160462157e+00
3.005500000000002281e+00,5.739238123725329821e-01,1.443152657105232883e+00
3.006000000000002448e+00,5.847051057108367811e-01,1.434300796255245425e+00
3.006500000000002171e+00,5.936232876672364878e-01,1.423157690672145037e+00
3.007000000000002338e+00,6.037737993864668029e-01,1.409869013343854949e+00
3.007500000000002061e+00,6.168289283556245284e-01,1.388648983392880343e+00
3.008000000000002228e+00,6.319283594508497970e-01,1.358972679101471126e+00
3.008500000000002395e+00,6.459447251310713733e-01,1.325041512580095837e+00
3.009000000000002117e+00,6.559839885209614030e-01,1.284824856812186944e+00
3.009500000000002284e+00,6.611536611108964623e-01,1.237439419108483873e+00
3.010000000000002007e+00,6.624942723472992956e-01,1.192746504138839647e+00
3.010500000000002174e+00,6.624584750614188611e-01,1.174361687858847425e+00
3.011000000000002341e+00,6.639419840936978678e-01,1.153114136417849656e+00
3.011500000000002064e+00,6.689629077372620802e-01,1.132993767087483006e+00
3.012000000000002231e+00,6.773122419839736619e-01,1.110690914422398645e+00
3.012500000000002398e+00,6.860148225298094982e-01,1.084961755622490198e+00
3.013000000000002121e+00,6.907417284515615652e-01,1.057800283633610228e+00
3.013500000000002288e+00,6.883686839990044160e-01,1.037621141139026593e+00
3.014000000000002455e+00,6.792552470024197930e-01,1.016781197865409547e+00
3.014500000000002178e+00,6.689611377226485356e-01,9.945463491740869078e-01
3.015000000000002345e+00,6.687537583078869696e-01,9.705266380573589480e-01
3.015500000000002068e+00,6.912592428592991833e-01,9.473365593403205720e-01
3.016000000000002235e+00,7.411432084202034254e-01,9.283770747612298813e-01
3.016500000000002402e+00,8.143243572724901957e-01,9.113073402652022148e-01
3.017000000000002125e+00,9.034129547539793137e-01,8.918264254330701135e-01
3.017500000000002292e+00,9.986138317314789958e-01,8.811510865598441988e-01
3.018000000000002014e+00,1.089708315744898792e+00,8.718676292188248800e-01
3.018500000000002181e+00,1.169012957049837542e+00,8.600385995433343922e-01
3.019000000000002348e+00,1.232107525229621192e+00,8.477633152004726558e-01
3.019500000000002071e+00,1.276772044808278439e+00,8.309938967921400854e-01
3.020000000000002238e+00,1.301595258531818233e+00,8.199638913523216166e-01
3.020500000000002405e+00,1.305402958302831706e+00,8.209579124626246172e-01
3.021000000000002128e+00,1.287625744746669465e+00,8.203819442457893629e-01
3.021500000000002295e+00,1.249083252724948467e+00,8.153681588885564047e-01
3.022000000000002462e+00,1.192542616885483797e+00,8.067742901314367554e-01
3.022500000000002185e+00,1.122417287264468655e+00,7.970339632867926571e-01
3.023000000000002352e+00,1.043125275284845443e+00,8.002497254681989469e-01
3.023500000000002075e+00,9.569304327376644270e-01,8.000482886629050050e-01
3.024000000000002242e+00,8.647106699744184777e-01,7.990515759949065044e-01
3.024500000000002409e+00,7.703166362661935107e-01,7.947205784229389725e-01
3.025000000000002132e+00,6.838368395691692969e-01,7.894402858420325186e-01
3.025500000000002299e+00,6.201667166379293272e-01,7.912215766520666049e-01
3.026000000000002021e+00,5.913233103951405223e-01,7.989696017756428015e-01
3.026500000000002188e+00,5.987750239094349336e-01,8.103665278235310243e-01
3.027000000000002355e+00,6.337145300508553181e-01,8.250640228234440432e-01
3.027500000000002078e+00,6.819981055477928322e-01,8.429129043862944037e-01
3.028000000000002245e+00,7.311258937228130028e-01,8.543549998627723019e-01
3.028500000000002412e+00,7.738917421015156783e-01,8.622255224613515345e-01
3.029000000000002135e+00,8.070192008770888936e-01,8.863272696239150594e-01
3.029500000000002302e+00,8.286283355110036775e-01,9.161098601583957945e-01
3.030000000000002469e+00,8.368184590212244256e-01,9.445395959136432262e-01
3.030500000000002192e+00,8.300145945297183747e-01,9.860174723647493478e-01
3.031000000000002359e+00,8.084301007147800533e-01,1.021437517318828592e+00
3.031500000000002082e+00,7.751357281733783910e-01,1.052367354303119118e+00
3.032000000000002249e+00,7.358587052622517222e-01,1.085557791708143371e+00
3.032500000000002416e+00,6.979263144397243046e-01,1.110883238181803012e+00
3.033000000000002139e+00,6.687762670441854684e-01,1.140620612475355289e+00
3.033500000000002306e+00,6.520895865605017550e-01,1.172304313543804710e+00
3.034000000000002029e+00,6.431428899479266770e-01,1.204042478581350162e+00
3.034500000000002196e+00,6.324381799220575306e-01,1.234369075635745272e+00
3.035000000000002363e+00,6.129944961321783792e-01,1.261181369877063529e+00
3.035500000000002085e+00,5.816211312446586401e-01,1.284852141531952263e+00
3.036000000000002252e+00,5.379447129285077622e-01,1.306335211188190293e+00
3.036500000000002419e+00,4.865984802789794506e-01,1.320881300736339581e+00
3.037000000000002142e+00,4.399898540977092987e-01,1.341915762717683425e+00
3.037500000000002309e+00,4.163760815705049301e-01,1.357795824027679510e+00
3.038000000000002476e+00,4.330092473058232416e-01,1.371180832426227125e+00
3.038500000000002199e+00,5.014416263894327930e-01,1.391397232116434290e+00
3.039000000000002366e+00,6.365709577042034661e-01,1.411746713096425632e+00
3.039500000000002089e+00,8.544704111170681182e-01,1.429964497985229732e+00
3.040000000000002256e+00,1.129298871258397785e+00,1.450015023326847619e+00
3.040500000000002423e+00,1.407963335564139218e+00,1.466790163564570371e+00
3.041000000000002146e+00,1.660561177294239243e+00,1.482080769928805442e+00
3.041500000000002313e+00,1.878163000937671523e+00,1.492551569563557612e+00
3.042000000000002036e+00,2.059419965056152435e+00,1.497791685291779862e+00
3.042500000000002203e+00,2.205288894371819630e+00,1.496989821508870833e+00
3.043000000000002370e+00,2.317501743200556241e+00,1.496620791704224240e+00
3.043500000000002093e+00,2.397994070346753492e+00,1.504218592860473436e+00
3.044000000000002260e+00,2.448493604340446161e+00,1.520202831430663259e+00
3.044500000000002427e+00,2.470199831109805011e+00,1.541860296243430684e+00
3.045000000000002149e+00,2.463602564586102162e+00,1.555979939695789849e+00
3.045500000000002316e+00,2.428408044199590332e+00,1.565641707042274788e+00
3.046000000000002483e+00,2.363539068532032772e+00,1.573363444413478085e+00
3.046500000000002206e+00,2.267251789176426335e+00,1.580382574910891957e+00
3.047000000000002373e+00,2.137431316149392302e+00,1.586974109693679580e+00
3.047500000000002096e+00,1.972078562456899276e+00,1.594687362135548625e+00
3.048000000000002263e+00,1.770046304041692053e+00,1.597456778710984793e+00
3.048500000000002430e+00,1.532507305197073233e+00,1.594482882998087270e+00
3.049000000000002153e+00,1.266649717859467561e+00,1.589414162591304081e+00
3.049500000000002320e+00,9.930626738005280396e-01,1.580965227720716904e+00
3.050000000000002043e+00,7.505878652862691958e-01,1.566091091402180613e+00
3.050500000000002210e+00,5.864898698906906294e-01,1.559219662303950038e+00
3.051000000000002377e+00,5.240780313830809556e-01,1.546464413784832681e+00
3.051500000000002100e+00,5.330610404389205526e-01,1.526591337242791724e+00
3.052000000000002267e+00,5.684201908872095199e-01,1.503616327420888910e+00
3.052500000000002434e+00,6.057531576955013097e-01,1.482253235480929465e+00
3.053000000000002156e+00,6.354651887357689599e-01,1.461039422257245146e+00
3.053500000000002323e+00,6.527753065608565830e-01,1.434816631753473182e+00
3.054000000000002490e+00,6.560188703335542160e-01,1.404222945882719564e+00
3.054500000000002213e+00,6.474272769274413974e-01,1.367325432970893040e+00
3.055000000000002380e+00,6.330503291373104080e-01,1.326162547062430530e+00
3.055500000000002103e+00,6.220420915949012031e-01,1.281546936729821340e+00
3.056000000000002270e+00,6.224133256735817632e-01,1.241557151600020781e+00
3.056500000000002437e+00,6.338099773301413276e-01,1.201823600102165157e+00
3.057000000000002160e+00,6.476438187614836917e-01,1.156968093549381349e+00
3.057500000000002327e+00,6.553761136207122417e-01,1.120258667915588369e+00
3.058000000000002050e+00,6.541458715272675528e-01,1.085897288585077280e+00
3.058500000000002217e+00,6.474906421171201520e-01,1.046928580374435702e+00
3.059000000000002384e+00,6.432740463415462795e-01,1.003971180108502503e+00
3.059500000000002107e+00,6.485443898378454586e-01,9.694685522810139178e-01
3.060000000000002274e+00,6.652102077575025030e-01,9.387553470165185265e-01
3.060500000000002441e+00,6.915557883959499996e-01,9.315347495533341515e-01
3.061000000000002164e+00,7.255020329643785404e-01,9.212763340479441787e-01
3.061500000000002331e+00,7.654875081558225602e-01,9.071106604300762655e-01
3.062000000000002498e+00,8.102155602430654024e-01,8.893432204889166748e-01
3.062500000000002220e+00,8.604972389820580991e-01,8.667580332998270354e-01
3.063000000000002387e+00,9.211701648240413487e-01,8.402309109974912538e-01
3.063500000000002110e+00,9.939199713249637913e-01,8.198421656862859841e-01
3.064000000000002277e+00,1.072072462498203205e+00,8.014497737150798606e-01
3.064500000000002444e+00,1.148608159568075271e+00,7.804601477367002493e-01
3.065000000000002167e+00,1.218316583063877134e+00,7.572322213634263832e-01
3.065500000000002334e+00,1.275979603402936924e+00,7.383699016149789518e-01
3.066000000000002057e+00,1.316746085714268322e+00,7.240747308600964383e-01
3.066500000000002224e+00,1.337302194063982430e+00,7.081163527461811213e-01
3.067000000000002391e+00,1.336364226900136343e+00,6.865546453598390109e-01
3.067500000000002114e+00,1.314545240892298406e+00,6.594559761468554715e-01
3.068000000000002281e+00,1.274076578415411998e+00,6.307791594633103127e-01
3.068500000000002448e+00,1.218414362611016877e+00,6.137855217714502931e-01
3.069000000000002171e+00,1.151592660105257959e+00,6.035671148763276372e-01
3.069500000000002338e+00,1.077576538980163701e+00,5.996375404055132030e-01
3.070000000000002505e+00,1.000143233361122652e+00,5.925610048612864889e-01
3.070500000000002228e+00,9.234497875059984873e-01,5.912191501033364771e-01
3.071000000000002395e+00,8.526914335694726343e-01,5.918077235322927176e-01
3.071500000000002117e+00,7.935486576613000054e-01,5.979363344379962086e-01
3.072000000000002284e+00,7.498771370733617880e-01,6.038029198867947978e-01
3.072500000000002451e+00,7.228828793345765114e-01,6.130020963888074270e-01
3.073000000000002174e+00,7.132676564590312296e-01,6.293851966146192245e-01
3.073500000000002341e+00,7.203099240360029132e-01,6.561886869889274054e-01
3.074000000000002064e+00,7.379757989661801520e-01,6.784185100709032579e-01
3.074500000000002231e+00,7.563503256837185162e-01,7.049630279266363431e-01
3.075000000000002398e+00,7.667738656041879208e-01,7.352360473692898246e-01
3.075500000000002121e+00,7.639973856547126463e-01,7.704423787398111401e-01
3.076000000000002288e+00,7.459856424657503871e-01,8.090987167520121703e-01
3.076500000000002455e+00,7.135620621579917833e-01,8.457477434279048190e-01
3.077000000000002178e+00,6.706289066355229922e-01,8.768267984143102156e-01
3.077500000000002345e+00,6.247752769291905484e-01,9.004590660419611314e-01
3.078000000000002512e+00,5.863410346549285945e-01,9.206423209525205209e-01
3.078500000000002235e+00,5.638475967588278959e-01,9.373690533748185727e-01
3.079000000000002402e+00,5.603147159641850283e-01,9.566923295219217360e-01
3.079500000000002125e+00,5.756939228116032536e-01,9.739250426702993346e-01
3.080000000000002292e+00,6.047380594121354314e-01,9.839957887412436044e-01
3.080500000000002458e+00,6.357144796446999591e-01,9.899924085319601330e-01
3.081000000000002181e+00,6.602716931839043291e-01,1.029716583053645884e+00
3.081500000000002348e+00,6.729257276552040867e-01,1.077693883092726512e+00
3.082000000000002071e+00,6.677295311598007155e-01,1.120910312167257672e+00
3.082500000000002238e+00,6.409620559617259516e-01,1.153496038919221256e+00
3.083000000000002405e+00,5.928198442387648814e-01,1.178952540148159756e+00
3.083500000000002128e+00,5.270804359723971766e-01,1.196540107169309142e+00
3.084000000000002295e+00,4.543019263681113418e-01,1.233615246994953729e+00
3.084500000000002462e+00,4.051793136175855237e-01,1.266738050775020330e+00
3.085000000000002185e+00,4.406661107027688429e-01,1.295271115683215957e+00
3.085500000000002352e+00,5.969652685252218038e-01,1.319828609096209471e+00
3.086000000000002519e+00,8.395911493165094663e-01,1.340774987014184738e+00
3.086500000000002242e+00,1.121254290210089266e+00,1.357524618540717709e+00
3.087000000000002409e+00,1.403851497332160081e+00,1.370141231263238613e+00
3.087500000000002132e+00,1.663608424642269101e+00,1.379259133889823241e+00
3.088000000000002299e+00,1.890820839000558307e+00,1.458203394234212524e+00
3.088500000000002466e+00,2.083008285346727995e+00,1.462804495129125470e+00
3.089000000000002188e+00,2.240256209129106502e+00,1.458649948488935033e+00
3.089500000000002355e+00,2.363291755477930245e+00,1.466587517104219085e+00
3.090000000000002078e+00,2.452860259758894212e+00,1.470003574239232114e+00
3.090500000000002245e+00,2.509566161367946968e+00,1.477694516004795844e+00
3.091000000000002412e+00,2.533835349073985999e+00,1.482216234720265646e+00
3.091500000000002135e+00,2.525893061001880380e+00,1.482655793817805545e+00
3.092000000000002302e+00,2.485737107191539952e+00,1.475870483118387977e+00
3.092500000000002469e+00,2.413103675088831945e+00,1.466497683967841414e+00
3.093000000000002192e+00,2.307432799227777664e+00,1.454426014842526760e+00
3.093500000000002359e+00,2.167880721454768178e+00,1.439406324968627748e+00
3.094000000000002526e+00,1.993526666360678989e+00,1.426477136534532564e+00
3.094500000000002249e+00,1.784161799560190387e+00,1.423378181392478403e+00
3.095000000000002416e+00,1.542627112694068492e+00,1.429681256441828197e+00
3.095500000000002139e+00,1.280221389967667545e+00,1.431120385093843650e+00
3.096000000000002306e+00,1.021582151373809033e+00,1.429942282961585098e+00
3.096500000000002473e+00,7.925717489058856646e-01,1.423386517225811998e+00
3.097000000000002196e+00,6.084883638253246740e-01,1.414774101392528571e+00
3.097500000000002363e+00,4.841329794925644525e-01,1.403584990045024128e+00
3.098000000000002085e+00,4.263191156981382401e-01,1.387935775897695789e+00
3.098500000000002252e+00,4.230815049513801940e-01,1.369447024020728376e+00
3.099000000000002419e+00,4.530876439608902406e-01,1.347558268213705723e+00
