n,gamma
35342,29754.1550830688226281340468440348460
35343,29754.8778692675855445527724603979978
35344,29755.5493357013783454171654977551426
35345,29756.3441300113940340021913575054847
35346,29757.2097633801242946375480890044162
35347,29757.8345615473581518245573623814215
35348,29758.8429628849953415532479913674400
35349,29759.2638684119855364087530339210461
35350,29760.4716524627016719641621154617155
35351,29760.9415668167519363617530974938572
35352,29761.9103712613038030747040430473602
35353,29762.5655285967803214769772456265535
35354,29762.8816773066200311465181192618426
35355,29764.3147723692538102005833473904355
35356,29764.7851342073531911660529697520875
35357,29765.3204750772368914996221741395220
35358,29765.9354631095266935609877020513064
35359,29766.7157236891307370098280858104024
35360,29766.9994632071587623745267809281846
35361,29768.5801569749531223579133307947508
35362,29769.4513162540576354562341883176974
35363,29769.9666274840703413812598000040025
35364,29770.8110630909601727128491416217188
35365,29771.4424466713785608932291100726810
35366,29772.1074545131953054914733052849226
35367,29772.8835790485182096771409506812916
35368,29773.3328462759441958556128222646046
35369,29774.1388132294202588766862730811667
35370,29775.1295997916767205139155393070297
35371,29775.8655840786949310918048126833119
35372,29776.2354335893479108418289187019646
35373,29777.2878328129925400911130217258344
35374,29778.1437693378106709043298912485186
35375,29778.6070034847565482730943304666322
35376,29779.5437218248900420372012542715792
35377,29780.7238453659574934263340661509147
35378,29781.2650243314686508261868173644099
35379,29781.7047144834790983693544098039177
35380,29782.4039568971922326913858680361858
35381,29783.0142148738648076114740485186524
35382,29783.9412482640520322280033545107424
35383,29784.4846144509705621115938184679245
35384,29785.1650148632361299126860881247600
35385,29786.0921797853717558649398014520342
35386,29787.0101807684825928217745574927638
35387,29788.3224008747775796583926210341948
35388,29788.7420128822844555807023967373618
35389,29788.8342078293241337460336946369187
35390,29789.7542432460964427070655777783289
35391,29790.7243161634392905104757316821269
35392,29791.3433120616794364748330004982677
35393,29792.2535918927943646224958792231750
35394,29792.8679668453609617032698711247045
35395,29793.5676585466942399914607618485757
35396,29794.1854736344505117867736865687287
35397,29794.6790818507555974149611935497201
35398,29795.8865311921215659605900904308758
35399,29796.6592963464474343396498603066269
35400,29797.6673183967493059486972088374504
35401,29798.2017691439899351369009332034048
35402,29798.9794110678107966236553628339532
35403,29799.5885475377840257596620691074179
35404,29800.4548717708155543793923556721613
35405,29801.0289837132431556179973863274704
35406,29801.3865764107588320145517862397368
35407,29802.0875567485664536437872180683774
35408,29803.3150609935301611798468527559035
35409,29804.1368167641086011990777870650479
35410,29804.8550419710854356809648862058691
35411,29805.3670773390329766998360775464240
35412,29806.4640174842852891685585037761088
35413,29807.0037813925346952320577676727311
35414,29807.8976644986059597230908918312534
35415,29808.3345292701834437001478721190388
35416,29809.5356654155861047760690830325989
35417,29809.7142359608197501572557134637895
35418,29810.8925090537396263377170154070467
35419,29811.2563524485833265888568734993310
35420,29811.8938496291089188851491772543836
35421,29812.7886668875726193236983919406330
35422,29813.2285670209746204181973543833901
35423,29814.6661994672185051681200034778888
35424,29815.5113282275597552076063612914313
35425,29816.1745402841852129782066868956355
35426,29816.7288918235560776709510286038315
35427,29817.5001937629408298852039960809849
35428,29817.9111756222626501083010800211604
35429,29818.5098296751338972692979407157199
35430,29819.7633071927084539691438502192528
35431,29820.4264323025624400269138642001821
35432,29820.7757917704423783257591425886617
35433,29821.5721415039939816072854424179630
35434,29822.7428800072166306099753716417910
35435,29823.2849629979770559542153820129953
35436,29824.2925950432321308864575305066433
35437,29824.6787689592802038290252168580104
35438,29825.4708481876455998024148557774623
35439,29826.7202296254659936493338591171223
35440,29827.1304455601529733228540834375580
35441,29827.8501571847094979374150998956537
35442,29828.4426225214255555035652333304673
35443,29828.8812496418912354581857390608528
35444,29829.7994491507526769255757174856150
35445,29830.5497956893335046185986857331327
35446,29831.1670461253152691634175169889631
35447,29832.6577144608211744386070771709347
35448,29833.2905484222397488719618934899445
35449,29833.5517778231915923301939082940090
35450,29834.6503100401190014791891175773969
35451,29835.3549047842888320933911961488286
35452,29835.8575156954881271169424134344331
35453,29836.4171063677415059207917128236600
35454,29837.4396324417339617608325924292705
35455,29838.0276152590305667722112569362097
35456,29839.1515996225143681989445310891856
35457,29839.4497502722294399148503779729652
35458,29840.2392694217314126755981309788490
35459,29840.7383041551952224011068516587853
35460,29841.9155039460795948770329775087153
35461,29843.1426709957555692333570896724605
35462,29843.3772016964130549447106773111589
35463,29844.4074012902446541476427943398157
35464,29844.6742477319886885277166102837181
35465,29845.6331225885955630001135189639026
35466,29846.4239599121158143489038512982439
35467,29846.8754678445597941104774794076155
35468,29847.3643204142738648147131483698689
35469,29848.4134431112972500402159872871600
35470,29849.1496887630551117118970683461885
35471,29850.1865008383762314188580749926264
35472,29851.0174399247312476643301259352891
35473,29851.6945786291185848524781677890421
35474,29852.4827406480204705722218315840655
35475,29852.6608040674572604920528588454285
35476,29853.7085735513906117533959335225341
35477,29854.7264759643425188556420470745678
35478,29855.2918612595788987394466217426115
35479,29855.9888236361898839052128651526025
35480,29856.6687636011498550396088996883477
35481,29857.0051643935837494554261446474239
35482,29858.0119807185558271184114502647993
35483,29858.8875446887871359948730326507885
35484,29859.7346928185805439871666255971224
35485,29860.4031654412862271985773009005392
35486,29861.6719353800203011909059441401734
35487,29862.2174474297432186306157310058851
35488,29862.6236715802351698065181907978262
35489,29863.3959436079243317202871233751780
35490,29863.7996074813189284533932251652825
35491,29864.9563096466914440535746909636232
35492,29865.1351971302303694175564575804270
35493,29866.6601784751349129591998032037159
35494,29866.9563110024613345492906132704090
35495,29867.5686001675502874266110454922943
35496,29868.8088499274943230087843708456499
35497,29869.3961641328422127252149207731830
35498,29870.0573477374560871209925744825976
35499,29870.9155281289406397309973243426536
35500,29871.6938990995207281841667222911316
35501,29872.4522055926315321230847080184824
35502,29872.9292344938852740291031420846842
35503,29873.8124541937022518362673087687822
35504,29874.6420667389341346988499270210579
35505,29875.0330597620923102986768622338775
35506,29875.6060012641245757049582071808006
35507,29876.2405373935783451017092337557809
35508,29877.9549409283607451403302295530056
35509,29878.4943616145995899206952932716118
35510,29879.2092032816231821714419605104920
35511,29879.7954199902646248728041502164410
35512,29880.3172000486043832769935620351307
35513,29881.2666022795242370760374986509995
35514,29882.0069313128270255138804483026160
35515,29882.4654169261533205053184296173122
35516,29883.2984983357229170081526587975848
35517,29884.2607768586183000946859627703052
35518,29884.6990452252639800937531174278152
35519,29885.6432524468880212771006982275627
35520,29886.2851837344291848784218229862751
35521,29887.1221959291752814542666492912192
35522,29887.9155634686777104436162447265553
35523,29888.9129070722620982413828083835211
35524,29889.3837356226792281448991854827948
35525,29890.5160955058934826047392446637015
35526,29890.9544196552307141266770512930336
35527,29891.4583470224891430684880778747348
35528,29891.8639269040207720423960329932915
35529,29893.0903590549448499738280220410952
35530,29893.4291897243915002708957077434203
35531,29894.5985261130982187737111870203902
35532,29895.1824977319210215945381608887618
35533,29896.2725569207248748064448700016323
35534,29896.9955267775087783749565456514064
35535,29897.8305461793996418390190897119325
35536,29898.2382480350517631009561095694067
35537,29899.0009053004562564567820425443177
35538,29899.3314905894046078718716952742629
35539,29900.8043632342333303490081368282403
35540,29901.4387846855845383369155156016516
35541,29901.8238571356487190428007057226725
35542,29902.4116360996029811526692755900504
35543,29903.3403083097397386788369963879327
35544,29903.9302267611954732969874439252940
35545,29904.8684970977979174209196337358650
35546,29906.0943678562913394234481526760105
35547,29906.6479903130664259623700679455934
35548,29907.3042582560314499862481012703794
35549,29907.9583039881234210231791516253138
35550,29908.8386151240606012756250004533710
35551,29909.2357326740310149219341941671517
35552,29909.9612171659203743917954490756058
35553,29910.8169357154535231721171632937985
35554,29911.2226469608488891490466273068299
35555,29912.2461142868082408120258716593781
35556,29913.3136842650777687946728335136466
35557,29914.0827458640566824645134914314061
35558,29914.5907665131610816693205726079158
35559,29915.2070797386787794609155156188302
35560,29916.1226404889141155318215353469600
35561,29917.0306935783242804992689508301505
35562,29917.7056434241184324311933100958432
35563,29918.3013449134912047191853094656328
35564,29918.9552845342599266607958565417191
35565,29919.7381086582806782206783340608229
35566,29920.4392661276969840485805316895237
35567,29921.1061421495766571514073204482159
35568,29921.5491369544606394724156845751452
35569,29922.7181565051559730104236360456744
35570,29923.7927243909430156422017113056461
35571,29924.6938323291808420524923784951910
35572,29925.0726536422956094559691612475060
35573,29925.7710373440495448832451089540070
35574,29926.5543678096283895118092871615494
35575,29926.9783603127926974947441933783679
35576,29927.6735318849252235296002468211315
35577,29928.6926802191649171492109540749566
35578,29929.4731205066516699885911414925001
35579,29930.2130153406203987188492686629683
35580,29930.6728627436216672768860073214461
35581,29931.3517789041994959797046834751027
35582,29932.9402059802616301311316440211503
35583,29933.2064481046801134710053037767256
35584,29933.5965897305185241539780698687746
35585,29934.8810857617210480704424777793441
35586,29935.4582361630844636949706834872202
35587,29936.3782184287947544055380543996956
35588,29936.7843655752640128505291177926640
35589,29937.6297300697294726221634276240073
35590,29938.0282935554741153647357000062111
35591,29938.4923193272321638552981631890216
35592,29939.7961059276143896525629711248242
35593,29940.5944820296685947725436371474358
35594,29941.5377546301971975253805171949033
35595,29942.2784515015612982284794557274430
35596,29942.9071824040080160206419223991982
35597,29943.7022450229477362265903792537970
35598,29944.0223065650313695606078372491437
35599,29945.0694703207792970026857772359737
35600,29945.7380344900248983519251287068289
35601,29946.4371422036026663256524091304378
35602,29947.0909367831421027550808666120859
35603,29948.0179585682765127047856971275365
35604,29948.7279358271999933072983194396686
35605,29949.1000354322228170728408665295991
35606,29950.1691574591982950420824336825255
35607,29950.8611956395759204045123595066123
35608,29952.0521335477143127966591295585807
35609,29953.0073372483259561331945142665223
35610,29953.2690675065084887600698351208162
35611,29953.5668264477626166647115279261554
35612,29954.7381347090840810749191195041314
35613,29955.2083882499154492453522780243568
35614,29956.0389539624129486217414364213882
35615,29956.7200308097313656812821855733393
35616,29957.2591722503495229806408565246871
35617,29958.3812816526184479071547718344469
35618,29959.3845349064654624945650388894669
35619,29960.0362313911337529782008918857991
35620,29960.6377233847978781932452260185499
35621,29961.4126277434852120159735831909674
35622,29961.9659006517871061070656726481513
35623,29962.7553691031501124311229593113998
35624,29963.7495527983549728934458381384367
35625,29964.4360083257053223188444669471511
35626,29965.0395029833054417726569805912117
35627,29965.5384043134477782067655253441779
35628,29966.2578150002884531741187895386024
35629,29966.9235032035198118511318585970840
35630,29967.9585643226274921860582890802498
35631,29969.1507057503253562947716689184685
35632,29969.7140564972331445728565578481991
35633,29970.1340282045185634090946427774756
35634,29971.3739349416963976184827307242076
35635,29971.8595943813370810562148689598169
35636,29972.3392844924092096218821473863783
35637,29973.0551781303360546572874985717152
35638,29973.4144985944956874341186769660532
35639,29974.8899499006848784546302185224700
35640,29975.3584209059427973814627282663293
35641,29976.0145663616198000583839237656142
35642,29977.0033224534120495894034253229716
35643,29977.5673054547411956432855980386365
35644,29978.4713672214756539188947508800479
35645,29979.3058753554829872199983873028800
35646,29979.9347265036922038456095613410914
35647,29980.7117949292458893174222942939968
35648,29981.4723687237791608052789501529605
35649,29982.3975710107522100615932423306274
35650,29982.4717940010015362486964366236336
35651,29983.4093552694849877564214100280762
35652,29984.3096648325433800175484365727212
35653,29984.7138676556403633238223998315063
35654,29985.4089121499260802525793232903281
35655,29987.0790079293268874896960138374166
35656,29987.5112234260199499625175799520402
35657,29988.4939353359126356392972320760249
35658,29988.6586072844660643226406313101110
35659,29989.2990012863198989344447311396342
35660,29990.2045520543326739902948521954160
35661,29991.0257726831640391541628280843733
35662,29991.7382688373826454828745967047840
35663,29992.4909205502370874680543277196470
35664,29993.0621062167632138938718357301166
35665,29993.7086527473389442242404067409623
35666,29994.7931594986217567704928277560756
35667,29995.4894516403170821519384877379234
35668,29996.0105773959462700052597200140778
35669,29997.1652089904499624947109259943002
35670,29997.8089189496035401735720632257341
35671,29998.7282087778098922960932056212382
35672,29999.3792254530617755622565830693294
35673,29999.7100296214489227785729765739565
35674,30000.6377072681543564713620980242803
35675,30001.2483197214102620650242199997436
35676,30001.6383294331679825988550442534658
35677,30002.6390787171849842678578072625351
35678,30003.9869620351103427048685534879460
35679,30004.1969729202426426608041196167811
35680,30005.2579712384124527328310382817958
35681,30005.9876778853822988928577382818087
35682,30006.8656485828897108458573906174120
35683,30007.1598565148703289490907050382994
35684,30008.1401225947154448065594047679109
35685,30008.6298369151734826516517467903319
35686,30009.4778689424590379858195007700885
35687,30010.5595072179661253613647479565268
35688,30011.0138678773734746885660519141424
35689,30011.6939009290396967078908470583834
35690,30011.8987500408960378408022839777656
35691,30013.0759259387104328662390194992819
35692,30014.2814460236673627499178107673350
35693,30014.9813576457115572722328353798964
35694,30015.6351955593689359479398371043213
35695,30016.5827365764018101502182721026873
35696,30016.9113559772173554194418000979381
35697,30017.5186257726324480187738553054678
35698,30018.5617748561060160008235778132528
35699,30018.9267095486796509612847519521445
35700,30019.6752617454961781547873865436788
35701,30020.5431688192870796702904073678277
35702,30021.4051234241273028316792718181913
35703,30022.0749913152389109179828164471073
35704,30023.3307365935929865276009906407340
35705,30023.6471178765734217415294411512938
35706,30024.3945767145555134256343809342693
35707,30024.8301118946493441407212786473436
35708,30026.1702092410843630229641658281944
35709,30026.9908415922672148034980858435959
35710,30027.2449923740180021903417099625486
35711,30027.9522436910446557892642398329919
35712,30028.5856594905036487115715450995859
35713,30029.4843903503740891831595999060892
35714,30030.0534205071668618545516989227894
35715,30030.8571707332000399050852986092432
35716,30031.7716348837995295318789180387922
35717,30033.0298791315935474206758735924139
35718,30033.4711422422510042424747435499770
35719,30034.1769650619695564118342939872079
35720,30034.8457057965690018719020448729638
35721,30035.4597037256847266073269714914272
35722,30035.9279131847146116311658154190228
35723,30036.8844942822823506567984089228105
35724,30037.7880414406278255199714566507695
35725,30038.3504662573914291738868075466623
35726,30039.3222184873599879523510815043389
35727,30039.6826734803613192884848665441161
35728,30040.6222695247077370865184186362057
35729,30041.4260633479050127820595944086577
35730,30042.4892351271974505788413390210078
35731,30043.0372580575261103620964701307683
35732,30043.7600823338534694474474627073928
35733,30044.3714356287992605693553584646827
35734,30045.2999940883568768191975018433719
35735,30046.0602489511947494879011859728440
35736,30046.4936910087313045716269263170971
35737,30046.8804401952797645301519303203829
35738,30047.8363335912015553181970486419488
35739,30048.5628890107198773633559393089861
35740,30050.1518855447253265264962494093735
35741,30050.4497088778384868250251242926049
35742,30051.2622882998546916493090480179464
35743,30051.6417958295574518606973506799911
35744,30052.8832944126177472552583674874287
35745,30053.2730995343990525615459162769577
35746,30053.7103538053522064758853345245724
35747,30054.9650527097696330842549756696138
35748,30055.6731398786809546831101625537308
35749,30055.9242936059711252335871999390790
35750,30057.0278686506005188684412242896948
35751,30057.4725501557473374754371732659816
35752,30058.4544858220008769975229442281709
35753,30059.2025845244254644532876302200454
35754,30059.9287008426250386177422190457079
35755,30061.2935006833548904407951328838098
35756,30061.5488478440929670086535173890428
35757,30062.3629071415866337329318904686513
35758,30063.0873899773185627245870819194672
35759,30063.4003640127306369258030809571289
35760,30064.0325925452475316366407038922509
35761,30065.1590300680376604397057641711822
35762,30065.8338611385333564842781860583719
35763,30066.4937157147093503853734249997093
35764,30067.2180740464014545001969011982256
35765,30068.5207580506297454516218633047002
35766,30069.0146364716169493020858543926438
35767,30069.7349533909180160284926521376669
35768,30070.3361266740546710516177677647618
35769,30070.8791085906957867786499603898411
35770,30072.0969086782665475815018909192451
35771,30072.6128444928640509057929724059033
35772,30073.4057527239859699857089787066766
35773,30073.9772016926195491524453819310075
35774,30074.6556084343560555460694939680983
35775,30075.2750396169122414555193778203779
35776,30075.8287551847097424950851314765576
35777,30077.2365252416341405702540326329484
35778,30078.0675168887422596219552452122563
35779,30078.8312422780596092369225126777397
35780,30079.3492327857857531112058558858470
35781,30079.9701266154260696099977610843522
35782,30080.7595946975846050773572003169456
35783,30081.6382829305878431468084276514894
35784,30081.9894960039128236503397225224246
35785,30082.6245805642532927891360959957493
35786,30083.4937295478394371164608572101345
35787,30084.7687707509698652565926908062372
35788,30085.0966451942749637423355393059286
35789,30085.7529666259974734352188458393271
35790,30086.8049320901159339040455527713756
35791,30087.3727947399981655544205745902517
35792,30088.2388914454217416447914556145835
35793,30089.1943125865269363396586611037767
35794,30089.7117313528659454842540119388445
35795,30090.4938604323905463954889616030703
35796,30090.9306067045098365652073044050706
35797,30091.8979365851275334656982443303210
35798,30092.4122031289117236010198517905626
35799,30093.0695289391583229275842451932587
35800,30093.6633423031189743598998638498309
35801,30095.1230086872063879314459156650744
35802,30095.5368730979185867317453289374051
35803,30096.7424758628775579684958494672273
35804,30097.3826466361823573242269042739069
35805,30097.8161642056476867045297541888322
35806,30098.2776884168849508953634577468356
35807,30099.0752760125939115681809099752442
35808,30100.0173141462889806417578786984646
35809,30100.8853801839984629864444883856168
35810,30101.5728921856473399648274673115839
35811,30102.0883688132027454836237722872754
35812,30102.5409262206334147294357715709496
35813,30103.7525171339199986575564049097004
35814,30104.5407822400054874886499863531775
35815,30105.3342317149607831685344232475334
35816,30105.9215363496296582031096275589926
35817,30106.9505249954862852541467210911863
35818,30107.6365057975056237767737238808494
35819,30108.5273865869134637697926459031186
35820,30108.6476571840554031065868303770266
35821,30109.4112422256172430923177716337423
35822,30110.2938806474215722465400174396578
35823,30110.7211366974844381823770279506078
35824,30111.7545072026287232801043784514065
35825,30112.7044612753377849259964558666907
35826,30113.6827393252468450345340785841699
35827,30114.1789271526662643049623736800445
35828,30114.9014497148683849514665296727395
35829,30115.5510294569383968017524049158651
35830,30116.4501158936982609781215233838769
35831,30117.1823434203493338896195252525214
35832,30117.6118630279926788851881398365229
35833,30118.5916092063503640918772825633280
35834,30119.3981191915484421440925029153619
35835,30119.7774216584590715993733877654293
35836,30120.7769289040853464754994779082693
35837,30121.4182147323342692695028250802755
35838,30121.6342690590927725622017857952347
35839,30123.4722519798052694572781024391752
35840,30124.1629510743370887351077630517300
35841,30124.6598772686721308951134798867550
35842,30125.1214578849537984796347408777139
35843,30126.1548981890169806149351822460152
35844,30126.5104267728062213384927275722962
35845,30127.4648344734656866993004262067464
35846,30127.8142834853907850423669799125788
35847,30128.9202759786175143537030895580400
35848,30129.5515373903171586856138446809378
35849,30130.2499405609246196701875193266402
35850,30131.2960863412308895006452836284199
35851,30132.1893512500210654889986266491253
35852,30132.5221428204091200627443551574819
35853,30133.5672050374718967454675430097910
35854,30133.9535419965715138480148510612062
35855,30134.9353413990087217184973714063632
35856,30135.8801612943358390536006054873349
35857,30136.5428699816055765660618275705413
35858,30136.9589380010340502795036249282598
35859,30137.5426340456984947988727775182728
35860,30138.0864661551416099035892312606157
35861,30139.2934158378308988530521432257360
35862,30139.8991200542145298871125239648903
35863,30141.0983915855132294407763794150968
35864,30141.6541248921626064476490965498446
35865,30142.4884213514609327714412262892038
35866,30143.3151940140239987789368090613391
35867,30143.7926490765919594526597602957689
35868,30144.2702271846558156236329350932272
35869,30145.0537978836853727679588030904782
35870,30145.7955382575242306051687166585240
35871,30146.9850198403766598742651552754428
35872,30147.2640860044856989565235596669219
35873,30148.1218386187124672777001700896835
35874,30148.8331108892711822917455090695184
35875,30149.5668269172073726382604044192286
35876,30150.7123736908977292019536450541261
35877,30151.0157191183163571735690798727716
35878,30152.3605790213182919499685266074125
35879,30152.8050450274140932580700147662916
35880,30153.4525018520956088660601680251481
35881,30153.8701972824164476831469773180321
35882,30155.0704494160182212189877557889227
35883,30155.4244939395675989690617495768628
35884,30156.2522875869394612991528654990573
35885,30156.4985418012495423296408950452442
35886,30157.7422796432403884634804731033620
35887,30159.0392602589227464105844358255347
35888,30159.6386156179063681194675187214625
35889,30160.0895914533311639852854385334895
35890,30160.8540767225470698457261472624954
35891,30161.4193660411706482365102373077725
35892,30162.1825614293357184559598047171201
35893,30163.3910794329774368998014401618151
35894,30163.6658864926063746989928947255183
35895,30164.2443128027851209916314676935156
35896,30165.3521929235558501701227253529535
35897,30165.9518218439108960334207239514790
35898,30166.2939265485664438762141485788722
35899,30167.4126347348718628589526366660875
35900,30168.4444681242050798169323878115663
35901,30168.9392215479024170107860727771069
35902,30170.0334980926749583514830357033823
35903,30170.6816421575612748531382851846655
35904,30171.3313171069799691011918271367498
35905,30171.8826540117810619671552887219437
35906,30172.5182305124539796912035711190370
35907,30173.1214997803057936093203003333413
35908,30173.7724916171330829835974297321921
35909,30175.1881143780428144785854817197788
35910,30175.3777219777016334907057199763719
35911,30176.5152037576211442035252113672156
35912,30176.9541247503889602080796000094698
35913,30178.2639309406210012282335498908052
35914,30178.7236481377948884476120494072587
35915,30179.2700788062613126875635530901997
35916,30179.9161312862973444117802392646342
35917,30180.9228409337448416201621790121523
35918,30181.8457619928466895028333139562749
35919,30182.1571635706059751282046616801626
35920,30183.0968496001635292915059039703606
35921,30183.4797114999264508039315304223317
35922,30184.1166158171628314829537358915412
35923,30185.0625811560685849701169001329134
35924,30186.1522076138559201688666054781924
35925,30187.3098976605031087951658768105691
35926,30187.5958340215480597592059663689038
35927,30188.3362126162262166188733853138829
35928,30188.9418812750769661188284901984073
35929,30189.7126574045476219550497328761694
35930,30190.3323023417137313121331654993235
35931,30191.0453953881303517297131769327148
35932,30191.9834475364857648907084694724317
35933,30192.4002249505019358363468659451685
35934,30193.2766027649030605867186151075034
35935,30194.2712936671355180956818011617377
35936,30195.2430199792650659068585824088694
35937,30195.4130386690952663754327712986447
35938,30196.1844678166798617151698655479111
35939,30197.4670341637571507578514796639051
35940,30198.0755304902116297040780228227401
35941,30198.6909671597556371244940086797243
35942,30199.5390649189164865578384908221973
35943,30199.8409238240250446351659190934545
35944,30200.6414335782830830073909689119678
35945,30201.4012200768307366406996333617535
35946,30202.1646003971541149043317402620510
35947,30202.6840877592351422453681314626623
35948,30203.9579693979341872089388110797605
35949,30204.9051894585856606230762865373917
35950,30205.5502680225466331355811194812437
35951,30205.9835912965990952328194869877796
35952,30206.8977959455021083042632238721872
35953,30207.5485246065673088518642564672887
35954,30207.9317762679798070876865581077230
35955,30208.7922392365330705768001430577310
35956,30210.0645148211574475250412974099324
35957,30210.4496641597594903894408618561908
35958,30211.0467001752422296498846730595019
35959,30211.5683735326732048033800303944084
35960,30212.5647559749220752572745147208933
35961,30213.5187196756592806171481686153151
35962,30214.4329558710948339899335790676132
35963,30215.1937588062296527795710673973009
35964,30215.5485643759936685793014433424809
35965,30216.5678364151683340326109649441328
35966,30217.4255408817287842894862313912746
35967,30217.7571074196604824627744734060380
35968,30218.3728994385793094445642722662295
35969,30219.0964784138923101237647326891377
35970,30219.6894735866261439715385732966586
35971,30220.9166896546016054971167554651215
35972,30221.7378592525202018595682664503366
35973,30222.3592872320450138286719266291761
35974,30223.4321365525698558895011473563273
35975,30223.8649489388344125858631965231271
35976,30224.2816472182414415156591609230302
35977,30225.4883532273770107062829428844151
35978,30225.9604589663872748061130216864708
35979,30226.9745885084008851829342688450065
35980,30227.5304552198258494719203388788322
35981,30227.9047216090055646481564631143850
35982,30229.0602166123269005405371410215157
35983,30229.4878320281209333044416923321119
35984,30230.2755448723269948053024544574309
35985,30231.0337721668753729208355362403198
35986,30232.2041375206376805738531856813777
35987,30233.0356811708129765510613285721372
35988,30233.9144685248834995139771969544247
35989,30234.2748082546285819304783617057640
35990,30234.6554442875285109277879525925438
35991,30235.3822292994780364596075806218233
35992,30236.4656798926602117307819111552848
35993,30237.0468710746067028784530047461624
35994,30237.6082765436888538581453772090110
35995,30238.6838064013305982527855784696695
35996,30239.2206744343204536409231246465728
35997,30240.1490872914622951690816443834817
35998,30241.0990462988210001585060286810693
35999,30241.6815197542419385753437712917128
36000,30242.2458347308774669070393728850651
36001,30243.0656758680825464507835762928997
36002,30244.1494826061913008882673744655821
36003,30244.4921008799209301825899245205312
36004,30245.3966346292965190567527284964560
36005,30246.0379511190248042547532516399923
36006,30246.4978806087397897592400931624496
36007,30247.2809601845281978041451225884398
36008,30247.6734616595732870961874219713652
36009,30249.4569538743033422713915640217181
36010,30249.9846092994827634374362913434069
36011,30250.4857432221323215117567549680468
36012,30251.4427698918684047745756333303885
36013,30251.9844915403144415693661205752179
36014,30252.9504042325988269355278583075656
36015,30253.2696959670822929050815570500652
36016,30253.9150901719872602863158788135220
36017,30254.8179661080364026498656846979375
36018,30255.6875132289758475118501820967772
36019,30256.4419553736622717894615422178259
36020,30257.1633891099022722843227253482037
36021,30257.5448965385245039273563998518933
36022,30258.7037463431339947915807049654216
36023,30259.3891679704090683433367781599581
36024,30260.3132171629761926352659307128116
36025,30261.0736583999320445121070048265219
36026,30261.8758230094257945902181416196873
36027,30262.2833754689642534884217002074151
36028,30263.0454308704774287547605558048576
36029,30263.7332446133730294687556453347440
36030,30264.2202124244032364810643512470275
36031,30265.1869677262281713880661033933822
36032,30265.9350231378542779506451860167741
36033,30266.4451378757086536543974839763868
36034,30267.9970051698361540417815966610747
36035,30268.5983455062401149398440002722485
36036,30269.0434513163552637388377904208167
36037,30269.8640363216961013789837151035021
36038,30270.2381788033408462399886287807841
36039,30271.0907795623820630479075646798179
36040,30272.1685179170401489332260071097055
36041,30272.8927437196175241947177012903778
36042,30273.3864648067882305224188259823032
36043,30273.8989708190298570244691911748357
36044,30274.6634154084397814532881752238210
36045,30275.6526229970814506802129858503562
36046,30276.3259735082248553481885397305838
36047,30277.1584150978983162079632643613634
36048,30278.2615296607317223591113597312121
36049,30278.9131025405053076877739591417250
36050,30279.4435732670377185387363217851440
36051,30280.1089000329446131514157055598641
36052,30281.1183766294463201103758842410058
36053,30281.4630575785994082121253513179946
36054,30281.7508198894247036046932602943276
36055,30282.9660700012773621687386714684911
36056,30283.8049023563330368141055598227535
36057,30284.5208101721361279190024449335635
36058,30285.6286691496735681855661884055502
36059,30285.9665897143152306748114540076119
36060,30286.6974650250971513181939813825689
36061,30287.8946517223779187537214186062739
36062,30288.1856445017654280373232355179336
36063,30289.1515663740246401525673529172244
36064,30289.6724711699714474915758947764024
36065,30290.4493265537850471527354887733007
36066,30291.4333259671486003392949069825321
36067,30291.9129714466208682228247462288216
36068,30292.4161681293221587290593803450191
36069,30293.0141428879886801014780438671644
36070,30293.9866028905102474764964758959360
36071,30295.3609258290415044321561698321412
36072,30295.9766747686101116531692359738173
36073,30296.6153569570293698465206288466560
36074,30297.2770907712107836365065064371113
36075,30297.8300799951185176409180438966688
36076,30298.6525130277078720114127146804411
36077,30299.1071796744309410424083948484254
36078,30300.1411425134597649656189676851261
36079,30300.7381958195637566062144087728889
36080,30301.6779212726049566434714203213548
36081,30302.0399238780590564332120525723293
36082,30303.0348679921329844182097419817611
36083,30304.0642521375606377621991504078369
36084,30304.6287210362075711035192361594163
36085,30305.3419022659369919196981795049517
36086,30305.8495367374697257827142620385077
36087,30307.3349160870948183097376104712393
36088,30307.8266615147292949979899810234389
36089,30308.0740962518951859705409057266735
36090,30308.9097579510584850940433927805438
36091,30309.4272630010348720963796546510478
36092,30310.3820465122431852235273764290483
36093,30310.8807077390208647974738012385321
36094,30311.9668990070521646648366465882549
36095,30312.9103627226251044725587139568027
36096,30313.5905895235943191494716952733355
36097,30314.4817780011178248697231866467537
36098,30315.2599090392154766816716797504881
36099,30315.5482073070070098819771986521151
36100,30316.1458065680098678673472261624712
36101,30317.3240722217584579026130800575720
36102,30317.6884823022125459656714981841043
36103,30318.7258989923749894774473534925369
36104,30319.3097107992950452695640154742585
36105,30320.1751704917949929663964505167814
36106,30320.6176912795078262468051694254180
36107,30321.2661991914256184495856339795598
36108,30322.4431304449068875227536604173797
36109,30323.4933458483509677803818716375477
36110,30324.0515260894400253846313753208273
36111,30324.6254060810079751522181279556796
36112,30325.4056015949549557132371195536669
36113,30325.9989909380895438207347410116272
36114,30326.7240963312247087797862832324511
36115,30327.6127057115217698812664943279920
36116,30328.0044538294758922359910709067907
36117,30328.4118074095169990323913045906187
36118,30329.9080814702308297243769308557068
