n,gamma
15640,14560.9067562950111836731295651957521
15641,14561.9205613271466854638746192552940
15642,14562.7989911964547130669639784117048
15643,14563.3637101138079072108368506017554
15644,14564.1261252547182436721322204060786
15645,14564.6955600894903315554882325401124
15646,14565.1497911362272363642762854431034
15647,14566.8348471102414904165729551922213
15648,14567.4886526269548980902598417584933
15649,14568.4888044660034194770524292471929
15650,14569.2577235223988258843576395686836
15651,14569.9738362035544291405848910531835
15652,14570.7901340383145061499791453503035
15653,14571.2647690231385784069228714242239
15654,14572.0086372041121306048162183410161
15655,14573.2032494394137238567620762149701
15656,14573.8574206914470677070967906545805
15657,14574.5889707805365882097707538894357
15658,14575.5055219616174375418629869180280
15659,14576.1230787555599108818383872077380
15660,14577.2458600190504046099657511966154
15661,14578.0552606815720797052765962225363
15662,14579.2221265872315495030465857130322
15663,14579.7120658713773211489495128217907
15664,14580.4344898793442829375942185320171
15665,14580.9539991987764740767237041720080
15666,14581.9990376936357110483550155783049
15667,14582.6467940027958396269228779282893
15668,14583.4220964734544314075841028865752
15669,14583.9994360796963735243049762437264
15670,14585.6802560417365902338183898641082
15671,14586.4926841501587638590700075549605
15672,14586.9160022555017635839101599775231
15673,14587.5699173446938522057105682099329
15674,14588.5712478451450817561511381006449
15675,14589.1179201083403730452378010570581
15676,14590.3867031566799186817508153375042
15677,14591.1502155322745359339190198982738
15678,14591.2957914342135943254679996959515
15679,14592.4630318385095633210959022915868
15680,14593.2091902242396854447650134958369
15681,14593.8781530240354130350356427587785
15682,14595.1698591103852087834487684724402
15683,14596.2457784887515686245199191816724
15684,14596.5464122972572647359601205043222
15685,14597.7104492521754970333590441289438
15686,14598.3950347268042572581686757776230
15687,14599.0203608926417029503458723554244
15688,14599.4818137963102167644145469899410
15689,14600.2405974606794206601741672315657
15690,14601.5780360792238059629481839048281
15691,14602.1973247333146004957076358664071
15692,14603.2466843259816713448670094768247
15693,14603.7648448919563638533077051238739
15694,14604.9225289341566632481592129050230
15695,14605.7598805045450468958090627035666
15696,14606.2474103616044710247354345205856
15697,14607.1819133824783021520842596463162
15698,14607.9565452635879555700416470970403
15699,14609.1815330263522044882434836061222
15700,14609.2830366267562883862860001422155
15701,14610.1062460573912944122961652727949
15702,14610.9814369291818051974882921703864
15703,14611.5802335306588258550652911647466
15704,14613.1555977206539532811459504950040
15705,14613.9728469566849204399487935813864
15706,14614.7516519528993807568134199231928
15707,14615.3726659598238875260732208253709
15708,14615.8496468558420398406217983001380
15709,14616.7606424690474018498254021826465
15710,14617.7033315171450974576675157932217
15711,14618.3663146543155213122634335790313
15712,14619.2129494006191586311323149886588
15713,14619.9374612013469098294438910688023
15714,14620.8383298850138329227515025478495
15715,14622.0310821974520416043107065330017
15716,14622.6226624436537859412498892930708
15717,14622.9977197625750815572583939824063
15718,14624.6296886438039015427479412994893
15719,14625.2248697890421469467354019692454
15720,14625.9075137095335545466432844437752
15721,14626.3569138167762718103215232158991
15722,14627.4392105003106559799583780463358
15723,14627.8156505268497677804745720100466
15724,14628.7918798568137154169164254165983
15725,14629.6236227624080476115035527549970
15726,14631.0464354497410163395609658454773
15727,14631.4567383963569255356245255959257
15728,14632.7220934769593051061765965114250
15729,14633.1490781482848977097262924725569
15730,14633.6911396085648947814530302646762
15731,14634.8077551774499493261221262089655
15732,14635.2752625299285824024297914752061
15733,14636.2407681925879260711912632865095
15734,14637.5296463281676186644479173044099
15735,14637.8343673006063394335777627392479
15736,14638.2062353130807381828518008116511
15737,14639.3418085901233467152722792339106
15738,14640.6254416036533363549793149731672
15739,14641.4720167324048936005148232675215
15740,14642.1979451649651137723303558331916
15741,14642.8467997140529251976229665797087
15742,14643.7118669694965111098721602902593
15743,14644.5274386043206917037065319330159
15744,14645.0677193821545220740357152763205
15745,14645.7196969263107184224409494268873
15746,14646.4879327471020771173281428706012
15747,14647.6955591793791215745246391034913
15748,14648.6452707349947214811849829473059
15749,14649.4543704082511178414559910418646
15750,14650.2899632450286042903687189430595
15751,14650.9014489798380016711685225835063
15752,14651.5882436993839531709791314734026
15753,14652.6184153032038516082960007814723
15754,14653.7095401730272242060403441619769
15755,14653.9878983111986868364853846854503
15756,14654.8795477915065350867020766373300
15757,14655.3923139693217258057899736890090
15758,14656.6349342079393642223879612400572
15759,14657.0573234664250524573057607328995
15760,14658.1328257969337742164134542101614
15761,14659.4677379343770755359221441411992
15762,14660.0913899619166382776285675964615
15763,14660.8941338408338730519513566580072
15764,14661.5077226150377698158662835915309
15765,14661.9443406006060574786642972327459
15766,14662.7641128617949176814341683352506
15767,14663.9132338397074085052122024193367
15768,14664.7434754359586245341861741662835
15769,14665.1628102688853722026727759603446
15770,14666.2902487299707231013046142471215
15771,14667.3588533512700367740420357954319
15772,14667.7835024498845400917250722323742
15773,14669.0102430665912747938378265498314
15774,14669.5518498934820323074417494597711
15775,14670.3570002341689931526033191728198
15776,14671.5016811287455758604736232594888
15777,14671.8436989942349256515510100634177
15778,14672.8867954429334968113131244735333
15779,14673.3004368897584022869256916231138
15780,14673.9556702584698775752607025363680
15781,14674.8516093432315189225036842228920
15782,14676.5633256260356170117580083407666
15783,14677.1206848005136836865119011443817
15784,14677.7208135326237560300908582461611
15785,14678.3361951174782778111526565398741
15786,14679.5939602786391324005963432889647
15787,14680.0443751037565664399581859845575
15788,14680.5128941513578954180360793281086
15789,14681.7311424007306145198183741852832
15790,14682.4145379647402611938407176238734
15791,14683.3150637445718866798249324391998
15792,14684.0242294878248961043363577051668
15793,14684.7380392377041679394546782450826
15794,14685.7807760570559664257667050201437
15795,14686.6784370211500713407188863106332
15796,14687.6489135241599780869707534171206
15797,14688.4814416925861633999447905739865
15798,14689.0597604342600166698036326668335
15799,14689.6795685144282012863870779627161
15800,14690.3874873175039163864169866407453
15801,14691.2637938910167023557281513485272
15802,14691.8675836405523852534109292460613
15803,14693.2532207753389852096019462725234
15804,14693.4680047602703817568687243648151
15805,14695.2009038813702462663785028891813
15806,14695.6602799416299327941868631710405
15807,14696.3964662009888590596704403134315
15808,14696.9040797483020597685481286672305
15809,14697.6478624412944831567083151343286
15810,14699.0911176798264975684296222311587
15811,14699.5012526241908264148900269045437
15812,14700.2248251016662943890961770884752
15813,14701.0824423316530186600458936066754
15814,14701.4653157147381841550362144979059
15815,14702.6048870414681352032712566139970
15816,14703.7897258096884247182438854461905
15817,14704.4276202997774588408921200221234
15818,14705.6319976464619516637044234749016
15819,14706.1829822261438643960289563658709
15820,14706.7044886513212139760132081742405
15821,14707.6310194335393359160597524876944
15822,14708.4131306176211506910128425974062
15823,14708.8720199216376905854683054560965
15824,14709.6742619332159810593511107607570
15825,14711.0480206627152721026151403968496
15826,14711.7009255893457737484411998606376
15827,14712.5003456659191428483613938070061
15828,14713.3991324376479442678731334716176
15829,14714.0017619271452455597308045576648
15830,14715.1268224957929779886616918293688
15831,14715.8919079876308275905659224533430
15832,14716.5277384370327246147982851749665
15833,14717.2142542737039808527086530968191
15834,14718.1833926736147443812956526936787
15835,14718.9407226742348400902935932272952
15836,14719.4519874442752143066775283531303
15837,14720.0227346893656877234033784023456
15838,14721.5652574783872680912843443703573
15839,14722.7766340334890046217339242675638
15840,14723.0401201792040722873267188898383
15841,14724.0581297874370320215144316542967
15842,14724.5856255068593078858561666832016
15843,14725.2655792938918667754852048841417
15844,14726.0238544436670442555735957750922
15845,14727.0932165315904120903211125517156
15846,14727.8466062221614532247033122072909
15847,14728.6382520590740796579042095694609
15848,14729.0962780077639848918803941682752
15849,14730.4066233100908192766603570214335
15850,14731.3476420051804925086470855265773
15851,14731.8069054278187783395538721015191
15852,14732.7898742830930092694114015594995
15853,14733.7016881293582601721337811643214
15854,14734.6670585894718706854577764977520
15855,14735.3866585576303569840570813442513
15856,14735.6240748229185574154800200606766
15857,14736.2137647035253488694821877338663
15858,14737.5958589874689080486321595167732
15859,14738.0128467011503056118195580911961
15860,14739.3942675881912458086855680252867
15861,14740.3084548240286878448522363098263
15862,14740.8853114319960137391265614953059
15863,14741.8635748526659444386209611460149
15864,14742.4196829470223508080085659341996
15865,14743.1401797563885293274324364891727
15866,14743.9501269306469255806339469905208
15867,14744.8833378507458021516399321145829
15868,14745.7603158436378480196810056242904
15869,14746.2742527760990549124437127048409
15870,14747.2021121263787469199588398286768
15871,14747.9614528439604207294619785450221
15872,14748.5769131562025855100252517100933
15873,14750.2234878664131014169402266157035
15874,14750.9878925648696796741368987727004
15875,14751.3292417720273990407508101799126
15876,14752.0371847596202900280129466855751
15877,14753.2051767954148654405604657395886
15878,14753.4231480202885373895819676311574
15879,14754.5784224849766356531083390908314
15880,14755.0201451915357296513842908540026
15881,14755.9018767901998373968724901413330
15882,14757.1940766138418140068841799590334
15883,14758.1781137927174505495029373933743
15884,14758.5854174818669566412161286685513
15885,14759.6450655260486421429982048702413
15886,14759.9755663618518846586380070868157
15887,14761.2682237855652000687900101337538
15888,14761.8629255466219633256486768266802
15889,14762.8742909851061860652662060638248
15890,14763.4030130985298338734611313832890
15891,14764.1082549134394454242028136130989
15892,14764.6927328244133829183155892222754
15893,14765.7032453932434448891412075188623
15894,14766.8407067242667251290381511609576
15895,14767.7680483471930363294969085375956
15896,14768.4549935491105662006746492196991
15897,14769.6287194381320426448590070862902
15898,14770.0346928835159121226840287337016
15899,14770.5674966088401268360108646212725
15900,14771.4675014137132443783462186645825
15901,14771.9328120667659257463250583618264
15902,14773.3834429991323061124836904635620
15903,14774.0173603373531129321498147853118
15904,14774.6306128431974832508497847891245
15905,14775.4514373049471287879095441788968
15906,14776.7124169901062974375103293344488
15907,14777.4644078144041227429657009159896
15908,14777.8266264606449028555091576618869
15909,14779.2100898997096295263860172945401
15910,14779.8234565555706856789316374115125
15911,14780.3190865289216717046850373305767
15912,14781.3856713800180419639596021291698
15913,14781.9038965293347803790147286399388
15914,14782.7328122257889488362207346743859
15915,14783.0991553970748723525496348840526
15916,14784.7002534894845461827233622994842
15917,14785.7118119527023271697878101824963
15918,14786.6145788443535235646733413004664
15919,14786.9170546152708912399209027842134
15920,14787.5674422367731065758882142069916
15921,14788.5237862315423636644431046728263
15922,14789.5171970601539125055054558421016
15923,14790.1305046432186393853135450772561
15924,14790.8187280581726047732566649789660
15925,14791.6682120002956897643160621239104
15926,14792.6708742119091037543752582085909
15927,14793.2766736406737238624120756310348
15928,14794.1420919653060037594715999224651
15929,14795.1350712319869004754280129199978
15930,14796.0732850806013901629584516779807
15931,14797.0748073577861907341370174707495
15932,14797.6582604094157184639292584922173
15933,14798.0515498713384348858903733126851
15934,14799.0942543391352909331975195245705
15935,14799.6634896901677232794032248189456
15936,14800.2724898709127605525238378405826
15937,14801.5762128895224005808005868744768
15938,14802.2197583036480241544985898496792
15939,14803.4719503011208530620657645019569
15940,14803.9436535751005598653676446581282
15941,14805.0588574160898996653786439188658
15942,14805.6453166636507475834141916340992
15943,14806.2696637458025255359561213149394
15944,14806.9015532213785916424110730893967
15945,14808.3706402075746591495291251285758
15946,14808.9361881573135971784584791858833
15947,14809.2988155688111229994716430876667
15948,14810.2649613807892264225640439200218
15949,14810.7235243991784256136687856593360
15950,14812.1118330437157066750984263281898
15951,14813.2317310483562659878625713726793
15952,14813.9006646016694527468032952102917
15953,14814.5168385536879827241733730130486
15954,14815.4540220969793404215584867302946
15955,14816.1418920569418955174662047465912
15956,14816.7941008075951748135366492869822
15957,14817.2991460390228780891185008662886
15958,14818.4568394726508428197412955851647
15959,14819.1983379011429990580951630085550
15960,14819.9784951354248548043960117004306
15961,14821.3772851979758656754862545358005
15962,14821.7905784166948781992410863162316
15963,14822.3393239378699734697314947707538
15964,14823.4590219124196732735251534494304
15965,14824.3603453742695160780254671691488
15966,14825.2081262220026634797518346905797
15967,14825.9355342227853106770369517063653
15968,14826.2936952351698267013716377132399
15969,14827.2490871128934990635590271530044
15970,14828.1099734412378922314249688187425
15971,14828.8285645157288229594939362737775
15972,14829.4711896387380598847263884304406
15973,14831.1044576129407676099524781892871
15974,14831.9335326704336412379839715986321
15975,14832.2998815937747260912590057837429
15976,14833.1659413808668105286850167318693
15977,14833.7392945561771564738006341926233
15978,14834.5053863185928815093435576689009
15979,14835.4370884300232982892314052798516
15980,14836.3067869688911760477596727982754
15981,14837.1326055457465890051451286634109
15982,14837.8075800821992292465002997611340
15983,14838.4365960248854253531954729212150
15984,14839.7781369742506630683780301228390
15985,14840.3580318167610626181599275730083
15986,14841.4264550815375656523600936862469
15987,14842.0141731395983596524552050271509
15988,14842.8820600182856364393165189164152
15989,14843.8507745145156893817031399345795
15990,14844.3187683060437149752880397299047
15991,14845.1748370967837501779388214100524
15992,14845.4265198794952322398075842755468
15993,14846.4242548657369433107768185132453
15994,14848.0790927338903221710705361908418
15995,14848.4984761577551511544225972094169
15996,14849.3328575964406931206706220482175
15997,14850.3247593933623865539790220858921
15998,14850.9393730059597899961542563709428
15999,14851.5303526758474037402848374727721
16000,14852.5141221935853517045173780527666
16001,14853.3114005855956477650365537223572
16002,14853.9746481854509039241542315264173
16003,14855.0143101816708038744799311349962
16004,14855.6161595419905848677838836437109
16005,14856.1063017049462785485677361074652
16006,14857.4207949852028091531725582812083
16007,14858.0600921177816631814445344558151
16008,14859.3982930777482209079562990423689
16009,14860.0971219387610358867675708966983
16010,14860.7374633087225145138316850615712
16011,14861.4530127266060905043048812691536
16012,14861.6763486668240810613859849943144
16013,14863.0667254551185889897810599670899
16014,14863.6549038659644778850244659997419
16015,14864.3335489283396785429160658636632
16016,14865.3568441557136398757456801423300
16017,14866.3233628658294833172943467043039
16018,14867.4552694798736062906859108966563
16019,14868.0603998662822625868209913860037
16020,14868.3953689389549599251388013213519
16021,14869.3647149528755417468109168824836
16022,14870.7186203872395489506380895971972
16023,14871.0108002226054875335923296912910
16024,14871.9901023620677001867207387457583
16025,14872.4998933502619349546937833318882
16026,14873.2960029488001637658886061580415
16027,14873.9651007142289454852221722426601
16028,14874.9507395582469451444278364297267
16029,14876.5448418264495620704781951725846
16030,14876.7761116541888888650585660025155
16031,14877.7884524150297662243735797826652
16032,14878.3652391590920669726584976872767
16033,14879.4151080184585956478240894926179
16034,14879.9717662043184273470574926809923
16035,14880.2852069997365666750146338613479
16036,14881.4719619592428700322425023117506
16037,14882.4278581619104537475345699224343
16038,14883.3634385855379020571302299979292
16039,14883.8383563637155205138444401906682
16040,14884.8074574492205916371876010125763
16041,14885.6408803961469316371097236689007
16042,14886.7700382115917722677910043169234
16043,14887.4521007758785159025450705288266
16044,14888.0077308134534444184902568771381
16045,14889.0440428013471949500326204521577
16046,14889.7088887499507459355650620495401
16047,14890.3913737367920701638660667313618
16048,14890.9447831640282089984421805295893
16049,14891.8751431238413796704520832968855
16050,14892.6575494919365688360017860971275
16051,14894.0377541091952145147614011071269
16052,14895.1530794205042165748453174079149
16053,14895.3130780157021778408940289121235
16054,14896.1704024450906249546765244281832
16055,14896.9691943919417760454646639812516
16056,14897.4982628273467799267373416982870
16057,14898.6199251749110720737700122682402
16058,14899.7551269837480684094186044393457
16059,14900.0398060237194977344502169156085
16060,14900.4452500260860641308533897153723
16061,14901.9193279116591506978309398458101
16062,14902.5733784439281851224860940624370
16063,14903.5003690994596870554734672419716
16064,14904.2313881590512369824339893261643
16065,14905.4784577449324638753616479027479
16066,14906.1198396388442385435421848902909
16067,14906.6796346497261600870945978892206
16068,14907.3862550059087610745345012123190
16069,14908.1054798297654948879120066703504
16070,14908.6664887236044421761332155763411
16071,14909.8347070763864252199006867716077
16072,14910.5985322445687529679587245643193
16073,14911.7090527738384351363813600172528
16074,14912.5404854120164191674299758189280
16075,14913.2414084630238993920986208422500
16076,14913.9266573578357786651203761990699
16077,14914.9944729596802584916961359679308
16078,14915.3484874759617581582981167166388
16079,14916.4848919220507702140160585968325
16080,14917.0604686184522011338372445528665
16081,14918.1177096723822823411409779666672
16082,14918.7355998316348502948863439170658
16083,14919.2951145469973883234541859339699
16084,14919.8463041412481750958568306375976
16085,14921.7664034969445345312040158046754
16086,14922.1796198034824654784984794641176
16087,14923.1806688232048156547091034105372
16088,14923.7191910256763011051576218703049
16089,14924.2929164643852681354758425714640
16090,14925.3240320651831049985505382848169
16091,14926.0870001713188590546710865543014
16092,14926.4310188150322194622617813009863
16093,14927.5625031935723707167663754823788
16094,14928.5113744585066570311376369938383
16095,14929.2869392700044676125699749724749
16096,14930.2413428254807807614910934344123
16097,14931.0450286657099623092357046215646
16098,14931.9154615230979187790401864200619
16099,14932.2011773923522563612931839932747
16100,14933.9075194673779427993155627068888
16101,14934.1657571213450944765109959640728
16102,14935.0089287463915784053716899871193
16103,14935.4687814978399688311365016310448
16104,14936.3802107765540592079508799264580
16105,14937.0618546489360929140499587006018
16106,14938.0595132849656358247713034925613
16107,14939.2203371537319946865794804764031
16108,14939.8814427485003005174141550299937
16109,14941.1318793696217919131782514835421
16110,14941.5929643351466039339682694845423
16111,14942.3118912071547622741005810866324
16112,14942.5882671785043457153031240145643
16113,14943.7764465905216744747794010014449
16114,14944.6534300694758432490266526087295
16115,14945.6071749162574856753763580765609
16116,14946.0626982034490040918387281835063
16117,14946.9134392965612872059970332266521
16118,14947.8036441248895922938601660813889
16119,14948.8214152700649837478790857847223
16120,14949.5893533439751215294307290292071
16121,14950.6991517084036733428813988827117
16122,14951.1833095283681512857642675127592
16123,14951.9361914921797740814633391566650
16124,14952.8625398374883443605810508888190
16125,14953.3902218794021795664772173209452
16126,14954.2711454877225043949968248250121
16127,14954.6947308962214646912868785505809
16128,14955.6274081448249220011809694410760
16129,14957.2709027517843507241535135111127
16130,14957.9004938851564752920357148780588
16131,14958.4591474803173913071720858304264
16132,14959.0538881772408321803885626431526
16133,14960.1699269181255862788132277466957
16134,14960.7772333697732453517116836789102
16135,14961.7573166856427091456228173251457
16136,14962.2381345308702862871428454551900
16137,14963.3796456941437997463608877430016
16138,14963.8756967335622686167135810238813
16139,14964.5666788355201196010299914152531
16140,14965.7280578465933854193423843461095
16141,14966.1827976502300864968416456266874
16142,14967.7054519411147468460010266971065
16143,14968.4618193077528243279158193698368
16144,14968.8949121715553552220071184837372
16145,14970.0245133228959351918743674866342
16146,14970.4843887836018497958461318108624
16147,14970.9334546869751230865096423522872
16148,14971.7927855849376501963438479216312
16149,14973.0481235675326362896644911536163
16150,14973.6853188589809935847234251374766
16151,14974.3649453306358641878787499465312
16152,14975.4946616219939463587739705224862
16153,14976.6299205709803457848169562897739
16154,14976.9330338375754394882052722997853
16155,14977.7237770405180580916931913852672
16156,14978.5550425150830098165604678141186
16157,14979.5147097531080375957844952282163
16158,14980.5768284858866078089298419377121
16159,14980.9298813917546784735423500628776
16160,14981.5092479630300907722897581222633
16161,14982.2593272557162034386010067982190
16162,14983.2089399531344730390073663679382
16163,14984.3290325373417819992817826273247
16164,14985.5060633889762556251352130718086
16165,14986.1998923445147831289276815732117
16166,14986.5963038295430569080483258243432
16167,14987.7174971791695787103659696602227
16168,14988.0993079913905307443939308353723
16169,14988.9976282149697678509286626440602
16170,14989.9399861823717440330692833275029
16171,14990.3149768161809655815781812252454
16172,14991.6210506422633024353420629153783
16173,14992.2816051904917596044081490910951
16174,14993.2323102841459748389858619657369
16175,14993.8764543157137092128332857848667
16176,14994.6945173174872079341217440216897
16177,14995.8103484105441480951024303271689
16178,14996.8277011237530101991739418278473
16179,14997.1789960672322615984645012493057
16180,14997.8536081197844111996480544242785
16181,14998.6224802850835149960895286219271
16182,14999.7803940064023915043002855218688
16183,15000.0087829296541070971855727097318
16184,15000.7282242245590848022083293613787
16185,15002.1997602701257520812158931422565
16186,15003.1670509532196557964392482654295
16187,15003.8478069847656431921731268755960
16188,15004.7578749902242180147971467567891
16189,15005.1600274960799839788638625705617
16190,15005.9050240609251794344707873593605
16191,15006.7040208653574068454155702960456
16192,15007.9015514269043775629108482643899
16193,15008.4583780447129914524195596047576
16194,15009.1832934652670895882564087717150
16195,15010.0746951475299170763470591133010
16196,15010.3627772688402269252986981141677
16197,15012.0512472416323567318164225159415
16198,15012.7139851004849400001716124575134
16199,15013.3060417176534017931920016131868
16200,15014.3681813278110615047092938890935
16201,15015.3282947436233873155920414263718
16202,15015.7564428816389868704948929242006
16203,15016.3341819473164389739023021753272
16204,15017.2545120330317349990687662282783
16205,15017.6304279430764489094796019635246
16206,15019.0428955285833941745241345704761
16207,15019.8594842338437736703352371458247
16208,15020.7058561261098290536397065155204
16209,15021.6885244157006724910315787582588
16210,15022.1825506372510786599579180581143
16211,15023.1568792604155996016987856217111
16212,15023.7574251126179380203300655219950
16213,15024.7065030458720221643241614633812
16214,15025.7269099979183437898614669489301
16215,15025.9816256307863538895797225952438
16216,15026.9365321585101929451573109381797
16217,15027.9523545844997359710016692121726
16218,15028.2588347064908105115267473043713
16219,15029.2100109793045995824538289158570
16220,15030.6149413377802620430706170164044
16221,15031.7222801729706640219826917702339
16222,15032.1169364762030477396362799860766
16223,15032.5683475553828621560703083869248
16224,15033.3882546729687572050491501697656
16225,15034.3721433476882324319126353392076
16226,15034.8928239604053818577913355829321
16227,15035.8933073455284742844527550548685
16228,15036.7129634425281719445450304600663
16229,15037.2371436118470088160762804752333
16230,15038.7853903348335672806887278012353
16231,15039.1692957329797838212689092396921
16232,15039.9634955813516110969411315718205
16233,15040.8121015079266768764383819539675
16234,15041.8184191171979222069822309365287
16235,15042.4525756027308933078461871457738
16236,15043.4049073236306871915231836355702
16237,15044.2076158740522194617978172477721
16238,15044.4656819429088107612317054381686
16239,15045.2586809880137459745863190120225
16240,15046.1078935766450947824482631852188
16241,15047.3442200644641298258498657524621
16242,15048.4035662327699373494004237047831
16243,15049.0181229283675326099399508283891
16244,15049.8227467903954894937666143040410
16245,15050.6340981351115890331738264894252
16246,15051.3877604162481229066617308217472
16247,15052.1059883414163018833599922136093
16248,15052.3063919174478951745488163656407
16249,15054.1092728058237889496669972425726
16250,15054.3565603046436878353962341983471
16251,15055.3607410640400763760722334867674
16252,15055.7032469066995869322816638962475
16253,15057.0515311572123114465827169702132
16254,15057.7467929592388146117287446248548
16255,15058.8959858520617074231230455263633
16256,15059.5108838885140930960004794671621
16257,15060.4358904036758684086332643399714
16258,15060.8651394762013661181323402225676
16259,15061.8475766242521150550987369564768
16260,15062.3370686807428980687419703407888
16261,15063.2218421795256413069945174003052
16262,15063.9235467324751408872826030256235
16263,15064.7925040249487864894745540455133
16264,15066.3195315204633545515354021358639
16265,15066.7708914778283557497330764951980
16266,15067.8154552530494161379632340161958
16267,15068.1238868843335216251070443010454
16268,15068.6852095906439663699580284082216
16269,15070.1617162562598672440428215853208
16270,15070.8352690023018417092178202335181
16271,15071.3125392009350648410711686007221
16272,15072.1660171330056474169212501278208
16273,15072.8592833008699373890609372961342
16274,15073.8517524046439866679175762421347
16275,15074.4593277830695634286118570679989
16276,15075.6531559585660230626581080750707
16277,15076.5727518079437864998592643846476
16278,15077.4384066365490572379980133553930
16279,15078.2040184754139930165184256734638
16280,15078.7126114497588623486070525296455
16281,15079.4164174387822439728484118884410
16282,15080.0787923293770144729686737775235
16283,15081.0428524747919027456353363227004
16284,15081.6769558416297569031397714776637
16285,15083.0685806994070232868081905361626
16286,15083.5525485027693820001674703234537
16287,15084.2549841408740986132949285634922
16288,15085.5197798297764181971155591380220
16289,15086.1763183978985985668098418993708
16290,15086.6951431001039092440586653840029
16291,15087.7298866909748533318173863007630
16292,15088.4412771024454604927510488425194
16293,15089.3205364010579991227093206420916
16294,15090.1669834522859656901203863228567
16295,15090.6280847632650348449273905925746
16296,15091.1145304471415438937254613620125
16297,15092.1612296704261949054794411303026
16298,15093.8705032264941804305599085182286
16299,15094.3051689859738268371590565022420
16300,15094.8900858480839537319848969851549
16301,15096.0985728164588015173577354158847
16302,15096.2941890597975745785610960839167
16303,15097.2114819570335422000492180627988
16304,15097.9740099278693714536107101800253
16305,15098.8806528387267358161772419698926
16306,15099.6627123919979126212753737275332
16307,15100.3740271753061495850383888093111
16308,15101.2781660356329425515262469364892
16309,15102.3393356922178201021354542938975
16310,15103.0266136503672028315991517898729
16311,15103.5733323929409901690245953998712
16312,15104.8368192858117976522597522731140
16313,15105.8493582909507498933816020536805
16314,15106.1724525680567001133659981057278
16315,15106.9758643088513851895845595195449
16316,15107.5147919210442322195271455587790
16317,15108.3032566573421597708379618969836
16318,15109.3762666716797693725261959371571
16319,15109.9597401268138411568701136776490
16320,15111.0224377714769765505919320147959
16321,15112.4934026118313511770125651266708
16322,15112.6875340919866099559990269523157
16323,15113.5362300287530749272961777106973
16324,15114.1854509494606246099617118231735
16325,15115.0259705326279381838845040870914
16326,15115.6674915225225394420792636240374
16327,15116.8929102232849288359111365714064
16328,15117.4478945950679353181505827335631
16329,15118.2878147647449567366804519327906
16330,15118.6803921956849060867945868529744
16331,15119.7905857606597166994207107056524
16332,15120.6918531856368214464885855462799
16333,15121.9971618656233779287688677313276
16334,15122.5373340997146751738260001092541
16335,15123.1808194277317535014019157799430
16336,15123.8919577708594720817541235974626
16337,15124.9942483932919450065751024247311
16338,15125.5646734722286002149772327052585
16339,15125.8945849288937736210291124398910
16340,15126.7072717620604497434418495137582
16341,15128.1248622236009522939872603818353
16342,15128.7951153986720988073868897460495
16343,15130.0431088750394353522019037241954
16344,15130.3132185158707246651397292344280
16345,15131.0972590307683363946507191169057
16346,15132.4075223095781432924180222703346
16347,15132.5635383785933623758047902680584
16348,15133.8227947083188665277603874768358
16349,15134.4350468803851177360919991843944
16350,15135.1811520253733322909162041881816
16351,15135.8629866748019683790992941607414
16352,15136.6671297568268843354684503482234
16353,15137.3308877935204835611417669196345
16354,15138.5474390492443921117195211645977
16355,15139.4495051784478340564587243855857
16356,15140.4994223089847259778004840924478
16357,15141.3348811835783892499842466348856
16358,15141.5501200752358189670659826923931
16359,15142.3630075881880161135002398624181
16360,15142.9743619237892362172562951231539
16361,15144.0689986748386399711563653394183
16362,15145.0160114639759712653879457912205
16363,15145.5826275560772211947247622019897
16364,15146.2839616911074689844228819044869
16365,15147.4641054101051502274345740609550
16366,15148.4158306049685042486704218103673
16367,15148.9993415595259741213096927310609
16368,15149.6756543688247708435321810309267
16369,15150.6479492065364132650950478339871
16370,15151.8591722719496525537084431972410
16371,15152.1818326907187698197581231045172
16372,15152.6705933215940844822259525276446
16373,15153.7863861218787902522271088100200
16374,15154.3913804516518835609782964182888
16375,15154.7667720354831402869994621096578
16376,15156.5769830181832060620279204635427
16377,15157.3292633205665209694649943452367
16378,15158.0402246350767208035167565122148
16379,15158.6250534810898963000919552343170
16380,15159.5803180686306361500093339357158
16381,15160.2161804040583948151312518935315
16382,15160.9364378489733805221957105680171
16383,15161.8867050152275280656817840366575
16384,15162.3696851785571861963667034419925
16385,15163.6067280827474857825024706557644
16386,15164.3129073469740199837330595182209
16387,15164.8548087564500567148580247551026
16388,15165.6722893655952796256042504099651
16389,15166.9660110232892510778204327716317
16390,15167.8145734117377216068197780772297
16391,15168.5044747811039488704293932186981
16392,15169.3085200928797057271351194410687
16393,15169.7817231495305724457036822887971
16394,15170.8189120866948713877537424014081
16395,15171.1570153972056889598749205360318
16396,15172.2940418330220175425814789881439
16397,15172.7279659098820628150393350877054
16398,15174.0871647811037588709584843111099
16399,15174.9040295038842983969993820232833
16400,15175.9608578168213509839904269348205
16401,15176.4950396420954235291947367169290
16402,15177.2650960857033214812103582220392
16403,15177.6844315670395404746436494838663
16404,15178.8129862709594915887090802504149
16405,15179.9210294174757801448173432862879
16406,15180.4347250614354896833035348753593
16407,15181.2015856103312863097005190996445
16408,15181.4368708948467486605249870701469
16409,15182.6695233583694180599199667512173
16410,15183.8413051140722098424740817392501
16411,15184.3715428372341255873016758545941
16412,15185.7706459473943497045767956830744
16413,15186.0896066922957841487403182774561
16414,15187.0892391923098565255122712886413
16415,15187.8183755398431696326357176461197
16416,15188.2431563436036087185928635171638
