n,gamma
55392,44276.4361969605347841602596791912229
55393,44277.1400837026162027569800649168899
55394,44277.8356200804521821964707267152116
55395,44278.9147553555638964597849580198694
55396,44279.6671739449416479456728378033658
55397,44279.9459008263240417894383196040002
55398,44280.9011615014469010278622590897938
55399,44281.6220316255266999453456659346989
55400,44282.2990738535972131175223897947925
55401,44283.3862232565668911556475458758773
55402,44283.7414729082377496778773142037257
55403,44284.6932158557527897015084142930405
55404,44285.3536542679515742033685709437275
55405,44285.8616710301700318862850621076373
55406,44286.6116363025968949263467249432511
55407,44287.0496250344165916537823821263778
55408,44287.9190411852395036243569208439926
55409,44288.5950810064009578736625796058212
55410,44288.9936497093465941195077919396285
55411,44290.2102045411916402724653383291230
55412,44291.1723218956733307155754643547957
55413,44291.9463797940186179465096386554155
55414,44292.5523364521762729378133729903401
55415,44293.0725365856301142657982808848702
55416,44293.1340046204765203693046589611975
55417,44294.6644567822387490410078001983044
55418,44294.9355137486032287327171591151457
55419,44296.0625055309853066996279821242024
55420,44296.3721501475144388089238419302398
55421,44297.2145543245314962552599892518819
55422,44297.5966629789985923753351196227433
55423,44298.5850554130935298319253121139484
55424,44299.4432394928153835137350273372101
55425,44299.9654533999568092102159909158801
55426,44300.8774671326569579834243509810792
55427,44301.7535305226467403174891943332091
55428,44302.5217296363355200623502856382435
55429,44303.1151976923638242684037859906507
55430,44303.4280150577617583046596696435294
55431,44304.4504230404799250950627453857119
55432,44304.8393816228726647241441954243935
55433,44305.5076412987420212172547118825473
55434,44305.9865781285017557600055098800892
55435,44307.4146083264454915537680967659625
55436,44307.8432870659439834330363160247916
55437,44308.6116970639668468803380522257527
55438,44309.4618426163977797108481362714842
55439,44310.0524625927899978087377232493602
55440,44310.9178569518019724044854857955406
55441,44311.3511028483563328357199316830910
55442,44312.2049883290964272808266638999205
55443,44312.8894510448042558641428375787174
55444,44313.3129288750253520688809732089078
55445,44314.5949622547019782295629366172939
55446,44315.0278689240126474509525246563832
55447,44315.3326842329164775926257512038167
55448,44316.1030933652208504575710861618081
55449,44316.6577191515205090855124914348556
55450,44318.0166957035568752839264800507222
55451,44318.8203227944624143489973533722250
55452,44319.5312189544704611067560825545086
55453,44320.0116734030741520785878121738935
55454,44320.8385096649413877702612965539679
55455,44321.1874814875984165163818008690675
55456,44322.0974767372677347497645029873270
55457,44322.5448138285990431267389606371282
55458,44323.3585819110649884373622901440030
55459,44324.0773338945550049906157389426622
55460,44324.9206197121343479652862327097977
55461,44325.3096338407461897218648748156845
55462,44326.4928277641637346178675120655721
55463,44327.1006947667136575975449124681521
55464,44327.8968904217923148264257830012419
55465,44328.4353332623248031605214818589738
55466,44328.9151959363391900577773590385498
55467,44330.1867373304390451034484018514558
55468,44330.8600287133420720787916174092153
55469,44331.4498633078697077731321600296167
55470,44331.7198621755615292697463024291378
55471,44332.5360978866735142266770368110152
55472,44333.0686073613740973840260686729890
55473,44334.1175956071369953384904872506225
55474,44334.5415611135731244815808587170937
55475,44335.3877458292088427868124203121845
55476,44336.6427997798421543383648131188668
55477,44337.2318130696078266861410401326024
55478,44337.6849172125612816567054144295265
55479,44338.6405135048642372035970403214470
55480,44339.0885895364167429608408649912498
55481,44339.5740901634035612923431701665264
55482,44340.2053520383740232484514481947143
55483,44341.3820715143686519139819769549221
55484,44341.9085363381012071126834381276062
55485,44342.4226170708754819578630470111828
55486,44343.5210035833833941370109391354867
55487,44343.7286088842328083765422084824088
55488,44344.5589470083592685880389550326075
55489,44345.4245084330229632618574401347178
55490,44346.5070176308731689834654763845681
55491,44347.1363818036066296180315833661199
55492,44347.6180160371813031797192287730926
55493,44348.3319344285202966775746792149261
55494,44349.0200871147684612203211876961176
55495,44350.0100910930075398970737046172093
55496,44350.1532776596759678234766840786334
55497,44350.9226885384673435393188484188826
55498,44351.4714057368827666818023024662199
55499,44352.2359959083015405803883922365428
55500,44353.3557568976176337320280777777098
55501,44354.5473388483822885588992738194905
55502,44354.7365728648691446862967243077313
55503,44355.1758984781538622542892526895682
55504,44356.3226558283947669189801380093494
55505,44356.8111602939397370733765721879319
55506,44357.3654334543111483190470723498603
55507,44358.3184681559725793591594484640372
55508,44358.9507858275251770550834760009647
55509,44359.7723571693348773546026340514451
55510,44360.0840296607556578356980097891684
55511,44360.9799367208883510063587837396847
55512,44361.5255123875443013379348373920141
55513,44362.2785251967013578941432059020932
55514,44363.3348455542968917227606817087952
55515,44363.7795664188538851362936698319333
55516,44364.9991362507646297287355578555587
55517,44365.6030390041238808927405803808284
55518,44366.1816772942192917249107535071001
55519,44366.7971484029272212684027315642561
55520,44367.3107655471595998163877239359825
55521,44367.7756249906915940244888625215450
55522,44368.7060481814427448714259155361163
55523,44369.5192495393144452376492472988428
55524,44370.3024239752110948379074010991730
55525,44370.9039525777814996859165649954771
55526,44371.4237085766672926861322210022939
55527,44372.7701485756641906052287632669630
55528,44373.3690563461676380374051574543655
55529,44373.7353019533345177175183951555964
55530,44374.3999881831214402298103142652586
55531,44375.3137905056981485052352870073850
55532,44376.0790964916761048470531632970176
55533,44376.8928501460363120960253494788729
55534,44377.1786628066147659656424159477041
55535,44378.1363426263582738682628461504056
55536,44378.6530919877827373178532176005624
55537,44379.0861687452670559577240692868861
55538,44379.7805341104378365521519114524875
55539,44381.0134313229463161268896088400932
55540,44381.9445767139004456959705508187546
55541,44382.6472936755842006325768007357338
55542,44383.1352367002574986900391113661834
55543,44383.9281042207936039657104512649791
55544,44384.1657652232975899574809036404647
55545,44385.3195361720548945894617545699113
55546,44385.9458320325877821064786630810964
55547,44386.2834407317626279095304055151628
55548,44386.9764386062671770788591064714747
55549,44388.1210227887015746747416835159754
55550,44388.6931282787406516660712042969586
55551,44389.4129589925061310332492245576288
55552,44389.9345963738053130656739585714410
55553,44391.0333606894683622315634216937816
55554,44391.3029829979401942638660748769337
55555,44392.6076462106730443434563217153770
55556,44393.1937047094748570447433252571691
55557,44393.7055817792369998172956901579332
55558,44394.4851740693617857959720426782646
55559,44395.0239226473503250838226216639533
55560,44395.5996769799003188120201415140473
55561,44396.4528043790300727996732112319741
55562,44396.9740547518530161580950520915393
55563,44397.4926413330901671985231304296485
55564,44398.7968493850910166260923137940915
55565,44399.3706055868184382165266192321438
55566,44400.2832107703311270493411758984917
55567,44401.2122290938728419607074625452683
55568,44401.4392884427622742134758876869478
55569,44402.1587914630670011938614474278121
55570,44402.7323622624000560470589031374957
55571,44403.3423396947656393499251811182735
55572,44404.4798336058569775131393752052280
55573,44405.3263282067528098132387744563438
55574,44405.5724733913427936247807639423783
55575,44406.1023613096699021546747988215849
55576,44406.8434696954809129558747863069423
55577,44407.8047074206019422651627668295021
55578,44408.5799792629484220881082728147305
55579,44409.4146990373670941463287430247713
55580,44410.2438918904821050969793395049426
55581,44410.6385853742690150920946081205911
55582,44411.7110775236943492855700730960974
55583,44412.3479001418389975361354270553855
55584,44412.6686562082339474062962578110807
55585,44413.3181224318534303299071266871175
55586,44413.9159045203943221823179751494334
55587,44414.8383210998137059287093465476656
55588,44415.3891411692758370287314331859969
55589,44416.3527944697852454361653932001166
55590,44417.2451123249716366848042580094104
55591,44418.0600569599847511456566848670688
55592,44418.3848733611658566377264192766484
55593,44419.1792289793840545709922719413948
55594,44419.9564154809700834446463139410065
55595,44420.7760188898576653706308045877566
55596,44421.2924958572494062332041570510302
55597,44422.0491609616093718397653809632089
55598,44422.8441979898562366096086378685524
55599,44423.1768255434980448760320987295247
55600,44424.1441411096952934089111878545049
55601,44424.7823996754087758634869682141155
55602,44425.3557865776503785394859159168671
55603,44425.7481352886615937691575027494100
55604,44427.4581663767354606141881827218736
55605,44428.1586613324926679832951524682186
55606,44428.5011362002915146501658760789966
55607,44429.1661079355165299176842757717733
55608,44429.8126078007579791659653666882950
55609,44430.4432679524760916820743831186726
55610,44431.2188832894980456018623077655545
55611,44431.6692464022578884649489515264060
55612,44432.6668613751323317533517696314419
55613,44433.3255012001078773621061771781670
55614,44433.8469560661058963087107920290902
55615,44434.8587624854088155327938799480703
55616,44435.4055234459640797099798615092397
55617,44436.4722896510436402765600996224551
55618,44436.9409051202451201799350821568999
55619,44437.5613453393221427089638312448071
55620,44438.3764363462792124652240716295419
55621,44439.2019720466658749258366203869371
55622,44440.0253060277860716992549559607027
55623,44440.4151454826902817930452718555925
55624,44441.1731435477640441985313757582185
55625,44441.7423041352866400784270042138845
55626,44441.9068459657465634625875828220032
55627,44443.1744042153011532305054289053516
55628,44444.0523058303887209212585957819430
55629,44444.9087376076856710377779437877020
55630,44445.5048828479915727387795222594303
55631,44446.3409885404716909273096923979255
55632,44447.0958476370610297391850414359700
55633,44447.5504211899285231613034003380511
55634,44448.2644720229452987306895318302184
55635,44448.6305565868451387399770977395409
55636,44449.6992132943753264345581198046927
55637,44450.2542101949577594465423430724549
55638,44451.2326541257486315719136167671385
55639,44451.7765993593653884427852952000587
55640,44452.2444026277731921307251089917758
55641,44453.0138446794572625438850726467408
55642,44453.9316235847150118117474203317090
55643,44454.8043327223001069961013342677912
55644,44455.2957302452690356303849047053367
55645,44456.6641030956118516920123918037180
55646,44457.0115970288227962580400478423699
55647,44457.1772436395862922048452611662450
55648,44457.9853214817215784797533579170573
55649,44459.0979664757716215947056948077649
55650,44459.4058376229974732854105881679464
55651,44459.9802668028665486148078688529406
55652,44460.8129667984981897178100405515100
55653,44461.4185332674159488092298651271015
55654,44462.7589774096507997896716828507420
55655,44463.3841797982823860448224280902008
55656,44464.1389364106338852549665040340067
55657,44464.4776307897466734481969102443303
55658,44465.1601893018277668736600535015067
55659,44465.8251001952937988040737731759275
55660,44466.9264316491343970171750325164534
55661,44467.5769186031427713791032555868599
55662,44467.9045798442636952884419037194804
55663,44468.7270897504371018901203596431704
55664,44469.4720148928316541835048891768630
55665,44470.0875578449911450200213628838096
55666,44470.5244012924788862061566280839773
55667,44471.6840241131845720954744636965247
55668,44472.3921149216453052429967179710148
55669,44473.4721774100285498767480359556978
55670,44473.7878606384271469949744095615169
55671,44474.7738231481922916055078276167671
55672,44475.2627990958326037990896438126278
55673,44475.9339064433446379979372139582515
55674,44476.4900532502458738841944097212215
55675,44476.9443284915647084797303054956851
55676,44477.7124056006969447396141394650310
55677,44478.9982917116389887407841474712868
55678,44479.2835108891291364559948778850423
55679,44480.1148564220534295651256515051255
55680,44480.8395285022102366051668598107634
55681,44481.5706239245879518557724832113120
55682,44482.5201176350665631408992805182384
55683,44483.2005286005609440033067718536914
55684,44483.5412299043321708646111965385852
55685,44484.3612655839960746850018893326508
55686,44485.2877408460944346946200991568556
55687,44485.9353745618716256724551595095636
55688,44486.5673292563964308525831978178150
55689,44487.0468733792005309312200698234699
55690,44487.5498509540498642811962711994395
55691,44488.6133224940108970778708600040800
55692,44488.8602063820506413174041499809999
55693,44490.5203720342710482124866424541097
55694,44491.0072193134744100170684768626238
55695,44491.8059743867665306692108920014904
55696,44492.2020766024051198110667650643879
55697,44492.8628742033718114709715140955384
55698,44493.7888784847280232705643982998911
55699,44493.9533088903927660743466290629312
55700,44495.0452912611342436202048082378955
55701,44495.7712678696038550077296648305974
55702,44496.3677078091818278844491407605413
55703,44496.8907593293512829059809693971458
55704,44497.7468819343316512476591183760453
55705,44498.9207406366406810610116283900334
55706,44499.2393993115963226265411972152855
55707,44499.6963961187873766719046983984887
55708,44500.8178652467216206363747564540487
55709,44501.8044962837001307782528002678094
55710,44502.1849638147395551515627628554368
55711,44503.1024472828904420891500953706367
55712,44503.5494036494933611662463381631818
55713,44503.9194678469020461640195770361139
55714,44504.7543619202873120662011664719044
55715,44505.6519230532925881698406572377966
55716,44506.0079851087070753148569590054189
55717,44506.9011624528393506535002378154453
55718,44507.9405000450225745608187499888439
55719,44508.7461469684707198160443534775946
55720,44509.4033664468587468722986501154768
55721,44510.1091667827390626965778515746875
55722,44510.5348184956338257776755285133621
55723,44511.4975931323599307927104778497135
55724,44511.7813159520819265312430753566830
55725,44512.6516039316966273798928763178695
55726,44513.5020843044671518574214328888831
55727,44514.3950708052459243804344103872633
55728,44514.8220194316940291531059360349629
55729,44515.2970478455696656163378141087350
55730,44515.9332029409370160747146943178793
55731,44516.8420609360070128902226648390583
55732,44518.0478639229743796645973755417760
55733,44518.6233878661880033855785350637832
55734,44519.3551423111472705624872561620127
55735,44519.7843491054415415128577339890331
55736,44520.7740564860166947021701506124383
55737,44521.2949350506125602432275375467177
55738,44521.8467538846838410775741166781773
55739,44522.7288747315608645318641798737362
55740,44522.9136513770792206692982079360258
55741,44523.7066998558147395803326171575222
55742,44525.0528834345200043825714949456699
55743,44525.4860211959743162444232620559420
55744,44526.1746169756900205650208639816447
55745,44527.3362632360253264052045982863384
55746,44527.6044033153051161573858487859636
55747,44528.2461987794151270508474845100961
55748,44528.9582513725029925830497894108731
55749,44530.0527686320407107538735370887828
55750,44530.5410207160278571802216855310072
55751,44531.2095255778682184564592331000764
55752,44531.7743939426105896505108248123360
55753,44532.3494191235506459012605630913395
55754,44533.4208095790093080875887817278679
55755,44533.5625544356982513403660318454884
55756,44534.5519323168609267544118119259951
55757,44535.4654576930036465748367208477537
55758,44536.2671507882512917178627630696686
55759,44537.4045939239886712473455206428759
55760,44537.8928956841689478255943745110291
55761,44538.1132183384485985896084165602359
55762,44538.9657843890137259879465441773018
55763,44539.2906356811037959128810749019809
55764,44540.3805636626740844279796893448932
55765,44541.1186403130392170683859287289821
55766,44541.6349476129205942863021422505190
55767,44542.5062706855178844469410022125303
55768,44543.1108855816740940059873457044980
55769,44543.7704962345753881932097205065142
55770,44545.0017184464441173280953378650016
55771,44545.2434237597387827393259239467130
55772,44546.1542818263303533885211001635233
55773,44546.7484765527437451370967029205249
55774,44547.7570238505305640832217502037025
55775,44548.1935749036843053275195444637440
55776,44548.9890894509841042639168980244172
55777,44549.6073656779817725227124396560469
55778,44550.2536928357410957628420674117437
55779,44550.7649198489014545698818683269483
55780,44551.2293208744063122200858842272307
55781,44552.1891199503234320971720012341690
55782,44553.5410900654898263860832079512606
55783,44554.1300140273377773776264014245885
55784,44554.7446347914090516761926883628889
55785,44555.1261612786500673366479805532683
55786,44556.1161704308988564508685493489321
55787,44556.8975723376984951226834457256517
55788,44557.3152065304873359114485554261823
55789,44557.8018733219013336954739680497272
55790,44558.8009311835542968143820854314039
55791,44559.5946417181868361969249943734618
55792,44560.0926285654009245779912634887862
55793,44560.9827686068072583485828858485833
55794,44561.4702663496358944675563265934661
55795,44562.0902159491673665855611492861302
55796,44563.1847173368930903389045252739222
55797,44563.8369128601492980309314363918768
55798,44564.9054311118730052520478638417012
55799,44565.4111038553455275872535270138641
55800,44565.7819673480474858005808889650400
55801,44566.9292105536010880572104307653290
55802,44567.1382645285606552130060149101765
55803,44567.6416743971490305218060971013415
55804,44568.5678484476043335354267477636602
55805,44569.3763916113484099885773357909713
55806,44570.1300376308736965278048402782453
55807,44570.4746706975080215320258681138835
55808,44572.0517782947741704148494206804239
55809,44572.4436211266770414089810730634436
55810,44573.0772281072286843452090582361167
55811,44573.8054167564589312540465185526079
55812,44574.2721602315982578586184957696811
55813,44574.8612705549506482561661357082457
55814,44576.0711168306315175333036828317036
55815,44576.8052719129634774980120940278540
55816,44577.1649810745511398633983019006408
55817,44577.7181358479583261086344927636487
55818,44578.3695663611574901192308707045107
55819,44579.1548190632363296861712103971618
55820,44580.0109759172195866004682902342409
55821,44580.7126040189449961378129883752170
55822,44581.7884468834597353112583638810803
55823,44582.4371050643931046215557330813920
55824,44583.1406537454662180421305836511050
55825,44583.6395484837114179716066339028852
55826,44584.3454351152405914032821076508927
55827,44585.0929091210679970199704984451297
55828,44585.5855063707227880280025560520761
55829,44586.0078385988307700147271296024020
55830,44587.1523471304284926031943117980853
55831,44587.7210041961359100977808298109332
55832,44588.7100297318589102988575182998923
55833,44589.3503272127052075607508312446762
55834,44589.9311408624191497742340807784559
55835,44590.6787921955757589983553017460602
55836,44591.5554519269982373888515184596752
55837,44592.1840757917477770395487069982146
55838,44593.0624413715716776171442034790362
55839,44593.6353805379365675383006425571498
55840,44594.0310258439306521262172014708471
55841,44595.0027904701247309891835822591833
55842,44595.7744125645679260715497076385962
55843,44596.1601735204478891734080654591655
55844,44596.8505626868759538621783761828515
55845,44597.1917951012135900130557405757967
55846,44598.6775263039983066939998233066735
55847,44599.5926098188924089468625379666999
55848,44600.0864664246497452772319860295276
55849,44600.8343037650852210313429664761898
55850,44601.4938367924772991451404692836533
55851,44601.8649044815967437046280973412733
55852,44602.5355112144492807363062823637663
55853,44603.6207729331148934284874764108100
55854,44603.8909634975834083330459186012797
55855,44604.9773297550403032664612098205731
55856,44605.5075235898319713529829792330525
55857,44606.1609512528030154913358541620433
55858,44606.7014353411474393705190102951974
55859,44607.8409930720030164294030927911009
55860,44608.5939754824297591719399179155280
55861,44609.1820655164055920147500603816853
55862,44609.6410157009683578834491020974967
55863,44610.8777331862145366335379689526400
55864,44611.5793092623750669232612033380156
55865,44612.1266967373092205964427409494385
55866,44612.4444774279711989279718667498631
55867,44613.1006329357998744898317078140833
55868,44613.9787614902220092671192711666232
55869,44614.3730581261314787873666097723868
55870,44615.4523953211063422722000979613082
55871,44616.2621656987147274641938660087066
55872,44617.0412717672648650950656770797816
55873,44617.7238513358141938059161045345391
55874,44618.6712311248382200589273020876723
55875,44619.2721943199550564663138179054900
55876,44619.4655511468461833385322981679251
55877,44620.3842246054486952800084559687665
55878,44621.3346557382404494136046135435204
55879,44621.6449899217608757663408132234874
55880,44622.8332074777197966464902767032430
55881,44623.0839436171181045680218636271095
55882,44624.0391237720396708966846605744182
55883,44624.3958530945960595883345207821112
55884,44625.2948162008394015168954679815513
55885,44625.8056396539545493624391923750309
55886,44627.4366847860337535389409572769058
55887,44627.7216296214602488884080876872039
55888,44628.3987525098382995322108537525313
55889,44629.0742369115058111748663939099252
55890,44629.5412366122392585230735668565062
55891,44630.3771494917133331006067756947010
55892,44631.0803488819211196791058050985388
55893,44631.6604756355020623732502102199970
55894,44632.1766765827792581852413248782560
55895,44632.9704295658396820808929971702839
55896,44633.9526604151026167515789696150700
55897,44634.8030421142967145797746451177556
55898,44635.6276561892395942043141043163159
55899,44636.0403608515981736609886890807022
55900,44636.6034662094859818739063111728557
55901,44637.5573070773424662090613841851402
55902,44638.3266901049023194658909438077854
55903,44638.8008501261334124025412624998559
55904,44639.8508745917381169906147862493038
55905,44640.3231617409624316911262751927139
55906,44640.9041036927040629379020572434837
55907,44641.3508665662150998448668238947014
55908,44642.1944497126454921316071086624005
55909,44643.0252903271569211013997183976590
55910,44643.6936120692276315557662177013318
55911,44644.8184843793555294482572430457397
55912,44645.5943039085751683951922520746216
55913,44645.9600069626952882902845730283589
55914,44647.0201547879490956698091353896013
55915,44647.5762828538958343726008529379269
55916,44647.8324349936066695512045150771455
55917,44648.5608677123348921436099367158613
55918,44649.1472685132423010151469133044176
55919,44650.4850505235840923050871500395959
55920,44651.0283071781974327791371030771160
55921,44651.3617142696194821998584117230106
55922,44652.0898741498760316895623495720018
55923,44653.1331728188932485190655002240995
55924,44653.9343539131478159726048144988505
55925,44654.4372908688504987976276737850458
55926,44655.3569953735779991012262364935460
55927,44655.8998256905074906600052343941838
55928,44656.8405566983391679457954824797356
55929,44657.2456909632910084818051644393357
55930,44658.2556767099080805766614212105568
55931,44658.4984576704821813788283172312488
55932,44659.1755188340218419425887979984617
55933,44660.0380082374241542473242185276971
55934,44660.3358110674316815001873143083567
55935,44661.4786104305008446347377420312940
55936,44662.6495135233951616133930063231388
55937,44663.3224073372461964567258332893028
55938,44663.8982293182681438495345342017070
55939,44664.2016937991889318487704528587567
55940,44665.0320290922907451057387566856750
55941,44665.8698481898402042054597317306102
55942,44666.4240991444695538023696387529952
55943,44667.4448220107453989652274853096149
55944,44667.7167720493681687912873026828205
55945,44668.3511804310798952556452398829608
55946,44669.5519824755862608855352970136724
55947,44669.9067980382598692220341913021297
55948,44670.4864055094716052008818760236596
55949,44671.5385534221193255720355961654757
55950,44672.0703082532866010985898280764842
55951,44673.1774701790084613046355200742229
55952,44673.9644072672023767054603066025193
55953,44674.4539906226916063896894184894208
55954,44675.1227595834919081290072897996893
55955,44675.4359066181191353371554613361881
55956,44676.4906500379092332870750714474783
55957,44676.8741220323605481705884328438516
55958,44677.5435565752422090673041462890570
55959,44678.4052229208128100372977610205065
55960,44679.3214685614583749844114296000636
55961,44680.0251298769217418348433625486296
55962,44680.7119763812068846602868222404042
55963,44681.5998402997137520666372653447901
55964,44682.4065786334202852167033236690732
55965,44682.8326680882745940773321641454578
55966,44683.2150508480812855778162402087076
55967,44684.1383814796758746278367538335079
55968,44685.3015711898144339335011394427038
55969,44685.5580271545860398272886974238276
55970,44686.3281959206115834286420466556450
55971,44687.0686589809544457508536890037024
55972,44687.4703436269201991630306858192177
55973,44687.8470252688431010461245079985263
55974,44689.3926166529755114782841523041094
55975,44690.2084375226598588011004726572495
55976,44690.5742687435285463344154677228988
55977,44691.6805734628567342433720363493262
55978,44692.0547945297637740243920646389923
55979,44692.7832384335556238301871594977842
55980,44693.5601205580872596009013909334621
55981,44693.8919698693588251664781202026372
55982,44694.5785910134036014111990012249661
55983,44695.5361304185972029372084752418456
55984,44696.0239275484325263306361422968403
55985,44696.9925773551160652450072853907337
55986,44697.6900590600861350103009924968070
55987,44698.4976656164273869536048524766755
55988,44699.1729341653191643785949069049604
55989,44699.7665851429754981227239458933266
55990,44700.4479519698764056228328828084120
55991,44701.4415697318112566927357650904457
55992,44702.2057935511000436700863460542872
55993,44702.8126513861129150950198322304180
55994,44703.0916693250606022509998981167368
55995,44703.9634599687477393308370580304928
55996,44704.5938798815833762352390532066726
55997,44705.4773074094522601205071355834765
55998,44705.8824819651156483649888362406218
55999,44706.5106063322917555742437667598006
56000,44707.7569858600267243032445563787745
56001,44708.9024144501294441989612219036320
56002,44709.2541341636927443968766053027435
56003,44709.6625301829179436310881394018220
56004,44710.4242217989895391335740923042823
56005,44711.0903171270762916244040150101971
56006,44711.7116122512463455411448659962975
56007,44712.3989206615362032777361399848340
56008,44713.3973079062710400067168705919355
56009,44714.0119749217889880731885641830965
56010,44714.4846909954168793003315530177610
56011,44715.1731932305795842244079711315303
56012,44716.0259892537668964500308955285992
56013,44716.8954528285582371442079738901410
56014,44717.4810764077898757282008209085546
56015,44718.5318719123114816488320248971041
56016,44719.0584474021871993567230363833053
56017,44719.5883136011968611064674232500734
56018,44720.5380402468783542338909419887988
56019,44721.2888527856756953572414732658659
56020,44721.7508215271856828672883175891420
56021,44722.1707588259832587942831862548565
56022,44722.6530035832400696933798579378934
56023,44723.7232198034300603309617721075954
56024,44724.5836456958355626844684472997724
56025,44725.6674110932229751682478902365270
56026,44725.9713039313497954958762278209795
56027,44726.8973568772323307532949646295001
56028,44727.5398211972210293162923274362092
56029,44728.1194143473496278251127496562402
56030,44729.0691408916953684081261966751362
56031,44729.3604668031412597529838045801944
56032,44730.1315142551583111866935540434388
56033,44731.0719070713081913080224992083750
56034,44731.9009104541012799338733843602471
56035,44732.1154688982257033412440004256281
56036,44732.8222431743455462410524893809081
56037,44733.8077817632388378565026594023083
56038,44734.2064549376573957143450681321284
56039,44735.2332413886170181466711788864910
56040,44736.3407210652107838193552533403769
56041,44736.8524569437741724676498163049672
56042,44737.7748738790938677725251037180200
56043,44737.9119132235852984652733585952015
56044,44738.7346096741098289326482063754738
56045,44739.1549861990601702000943876328139
56046,44740.1561954326819836584752603593582
56047,44740.9709572224117374701440199178799
56048,44741.1655962167891466047357773525238
56049,44742.3618294040989546249315503866842
56050,44742.7469225578316691300882135760044
56051,44744.0830511542721080377262173619393
56052,44744.6021025350973919693796950025937
56053,44745.2751731774070788473640690532866
56054,44745.6653555316149063854136936513557
56055,44746.3986754171784936156527091972221
56056,44747.5986215907833811022698731226588
56057,44748.2062811517493933811775083764642
56058,44748.5317356434054823586249194384445
56059,44749.4563425301496348054393577768130
56060,44749.8421528411639587519363879101218
56061,44750.5851230881297059551811920380492
56062,44751.3368678954024738307976737516802
56063,44751.8190482998183260845323431045151
56064,44753.4728546702429826329865107605790
56065,44753.7267537093779200599898339134823
56066,44754.3590402217052620388949068911868
56067,44755.4136504780368033423579006056528
56068,44755.8309920216960779358368359574699
56069,44756.4222664287324576998535690471534
56070,44757.0507601138769863709825447346907
56071,44757.8927906232996996832862781650386
56072,44758.1725539939302182619599328423633
56073,44759.3019134216598713659921396707966
56074,44760.2325252945026482032923969227363
56075,44760.6577465573110696439743695860685
56076,44761.2221088844499680177152232436070
56077,44761.9265906033209320316739313103091
56078,44763.2390662077735960261057497154777
56079,44763.5019987379174916219250555100547
56080,44764.5516366686529519060767588849190
56081,44764.9078306522579853466824537053765
56082,44765.9803711485801412430086660254512
56083,44766.2430589779928168910005325756126
56084,44767.0778739220889542954403780982421
56085,44767.8135050479161203711126130515128
56086,44768.2314418832884019009858434194467
56087,44768.8360969931124571538377625989383
56088,44769.6726434451015057773389124647954
56089,44770.8237449147559683267090245377632
56090,44771.6561717620708163484069502706501
56091,44772.3066567868010785769115125350110
56092,44772.8376340804298406913423509115113
56093,44773.6572245648312099925149470549851
56094,44773.9358770401833055093281837233921
56095,44774.6572465527441239689491777731038
56096,44775.8084567864739045823775920587690
56097,44776.3881132408296353088988406094823
56098,44776.9160726403861222913268241350690
56099,44777.6558000328707314708321535075068
56100,44778.0080018366817730580900073893910
56101,44779.2214388445999632539092082698945
56102,44779.7543506886842503006274212040523
56103,44780.6190124424250142044960692491494
56104,44781.1678327023625517191832847439921
56105,44782.3263807738473453300485719606698
56106,44782.9869126371985464510970084057712
56107,44783.5462087739055734735709559884561
56108,44784.0065461955741881729788495357416
56109,44784.7963320596920836233546336658979
56110,44785.2228150996440274572860744832205
56111,44785.8704696112646634251747213016940
56112,44786.9052626646630556586439497351310
56113,44787.6194743529008590549202135617445
56114,44788.1197907182056312485919793845926
56115,44789.4349414858399056120951509107887
56116,44789.8513354677393324807750406938568
56117,44790.4234656552216598572919085573298
56118,44791.2717392104869594556355464678519
56119,44792.0462689266245820795921494264272
56120,44792.4825690521535451067745979009002
56121,44793.2800170105321086815042829130935
56122,44794.0333174151682646905792428705696
56123,44794.7712301384965037702155989898239
56124,44795.6118139992504801802086577156118
56125,44795.8192962882957236562023258925798
56126,44796.4931283809161330720821171013357
56127,44797.1689868461705710270104724612954
56128,44798.3539522851715532657773554467806
56129,44799.4588053904174824995566420024517
56130,44800.0098956671828767305177313214556
56131,44800.5100271604829467987301245183497
56132,44800.7898986993419650092899248130517
56133,44802.0458278574216062535783073531146
56134,44802.5571562492272762201640825342188
56135,44802.9968684267042670713535976753766
56136,44803.5957060917548025586971130137695
56137,44804.5732604635906866187018972512951
56138,44805.3657157529881718646405574280494
56139,44805.8558191727436486913200220602381
56140,44806.8863798728271915254950069178869
56141,44807.5266656401920294940201389081942
56142,44808.2499148189369859260854209542705
56143,44808.8459489855478537434805742956692
56144,44809.5736980257837798301315635549425
56145,44810.5046439827976185458395334178462
56146,44811.2490147693041871399015767784995
56147,44811.8090366631815373908691814923930
56148,44812.4031597695636509640073826681734
56149,44812.7695049502894574243453860315659
56150,44813.7998019231262910495772000837353
56151,44814.1024685129966338787919512279010
56152,44815.2687358575679030887790314536750
56153,44815.8484950487581179594586733861768
56154,44816.8120063997262765852769135969944
56155,44817.7205844224768042093866259013041
56156,44818.3348693970039558648592891875975
56157,44819.1139710770209047287643151665949
56158,44819.2820139343191717349995267826623
56159,44819.9743164213262961951783112705056
56160,44820.7021549067775709321568772627575
56161,44821.8774696496322006528409665402957
56162,44822.2333703831685195252458908888160
56163,44823.0589361133487576716471834014681
56164,44823.5281843733945357336652764267795
56165,44824.3829629418050702750524092748385
56166,44824.9056999967130443403630376406729
56167,44826.2357396301128587455575489808924
56168,44826.4686615057454351912785622826606
